dict,L,k1,layers,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,max_depth,n_preverb_sub,preverbs,xref_out,is_root,root_signal,gana,pada,transitivity,causative,set,anit,vet
ap90,4404,avakzi,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4408,avakzip,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4424,avagam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4429,avagAh,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4447,avagrah,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4461,avaGfz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4464,avaGrA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4473,avacar,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4516,avataMsayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,4526,avatap,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4533,avatF,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4543,avatUlayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,4557,avadF,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4574,avaDA,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4579,avaDiH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4591,avaDU,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4606,avaDvaMs,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4611,avanam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4622,avaniH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4623,avanij,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4634,avaMtiH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,4636,avapaw,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4638,avapat,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4642,avapad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4661,avabuD,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4671,avaBAs,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4685,avaman,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4701,avamfd,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4704,avamfS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4717,avara,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4722,avaryati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,4736,avaruh,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4762,avalaMb,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4773,avalih,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
ap90,4815,avaSyaM,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4824,avaSiz,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4826,avaSezaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4852,avasad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4878,avaso,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4881,avasAnaM,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4885,avasAyin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,4902,avasTA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,4903,avasTaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,4912,avasyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5142,ave,sub,1,2,"pass,intens",0,1,0,1,0,0,0,1,,,0,0,,,,,,,,
ap90,5201,avyAja,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5215,aS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5216,aSana,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5218,aSanAyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5277,aSezayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5287,aSmaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5296,aSraH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5308,aSriH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5332,aSvati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5338,aSvayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5342,aSvasyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5343,aSvAyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5359,azwan,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5378,as,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5565,asUyati,sub,1,2,"caus,den",1,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5645,asrAyate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5671,ahata,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,5674,ahan,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ap90,5687,ahikaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5711,ahnaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5720,A,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5724,AkaMp,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5729,AkarR,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5755,AkuMc,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5759,Akulayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,5766,Akf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5774,Akfz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5790,AkraMd,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5796,Akram,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5849,AKyA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5860,Agam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5921,AGuz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5926,AGf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5944,Acam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,5960,AcAraH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,5970,AcaraRyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,6020,AjYA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6036,AMjalikyaM,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6051,AQakika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6052,AQya,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6076,Atap,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6108,Atfp,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6115,Atman,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
ap90,6116,Atmaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6129,Atmya,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6143,AdA,sub,1,2,"caus,desid",1,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6144,Ada,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6152,Aditsu,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6155,Adi,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ap90,6156,Adika,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6161,Adya,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6164,Adin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6166,AdiS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6175,AdIp,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6186,AdfS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6214,Ahita,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6237,ADfz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6245,ADmA,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6270,AnaMd,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6282,Anam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6285,AnamaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6300,AnI,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6301,AnayaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6372,Ap,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6373,ApaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6387,Apat,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6397,Apad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6433,ApF,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6446,ApyE,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6464,Aplu,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6465,AplavaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6490,ABA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6497,ABAs,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6499,ABAsaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6542,Ama,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6599,Amodin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6618,Amreq,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6638,Ayatta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6641,Ayam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6654,Ayas,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6656,AyAsaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6668,Ayuj,sub,1,2,caus,2,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6673,AyuD,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6678,Ayus,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6685,AraH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6740,Aruc,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6747,AruD,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6751,Aruh,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6784,Arta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6800,Ardrayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,6801,ArDa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6824,Alap,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6829,AlaB,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6852,Ali,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6867,AliMpanaM,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6878,Aluq,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6900,Avap,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6919,Avas,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6928,Avah,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6929,Avaha,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,6934,AvAlaM,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,6937,Avid,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6949,Avilayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,6950,AviS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6968,Avf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6976,Avfj,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,6978,Avft,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7000,ASa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7008,ASin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7009,ASaMs,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7037,ASis,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7070,ASrayaH,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ap90,7076,ASru,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7099,ASvas,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7112,As,sub,1,2,"caus,desid",1,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7121,AsaMj,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7122,Asakta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7124,AsaMga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7128,Asad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7149,Asic,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7186,AsTA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7199,AsPal,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7216,Asvad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7245,Ahuta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7249,Ahf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7250,Ahara,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7270,Ahve,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7277,Ahva,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7278,AhvayaH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7281,AhvAnayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7286,i,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7287,it,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7297,ikzuH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7303,iMg,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
ap90,7329,itara,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ap90,7365,iMduH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7369,iMdraH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7379,iMD,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7389,iBaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7404,iraRaM,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7431,iz,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7435,icCu,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7439,izaRayate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7441,izaRyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7443,izayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7450,izwiH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7460,izuDyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7463,izUyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7487,IK,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7490,Iq,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7500,IMt,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7503,Ipsu,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7506,Ir,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7525,ISa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7535,IzaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7543,Ih,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7559,ukzaRyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7561,ukzan,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
ap90,7575,ucita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7582,uccEH,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7589,uccaw,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7594,uccar,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7607,uccayaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7622,ucCid,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7630,ucCiz,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7634,ucCuz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7645,ucCri,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7654,ucCvas,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7657,ucCvAsaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7661,ujjas,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7663,ujjayanI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7665,ujji,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7669,ujjIv,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7672,ujjfMB,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7677,ujjval,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7695,uqqI,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7708,utka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7710,utkAyate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7711,utkayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7719,utkaMWa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7720,utkaMWate,sub,1,2,"caus,den",1,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7724,utkaMp,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7733,utkalApayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7754,utkfz,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7767,utkira,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7775,utkam,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7787,utkliS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7807,uttaMsaH,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7808,uttaMsayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7816,uttap,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7822,uttama,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7826,uttaMB,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7828,uttara,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7836,uttareRa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7844,uttij,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7853,uttF,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7866,uttras,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7869,utTA,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7870,utTa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7887,utpAwin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7896,utpad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7902,utpAdin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7917,utpucCayate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7937,utPal,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7939,utPulla,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,7948,utsad,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7956,utsah,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7961,utsic,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7966,utsuka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ap90,7968,utsukayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7969,utsukAyate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7972,utsf,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7988,utsmi,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,7992,utsvapnAyate,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,7995,udakaM,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,8001,udagrayati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,8020,udan,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
ap90,8023,udanyati,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
ap90,8048,udas,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8085,udIr,sub,1,2,"caus,pass",1,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8107,udgF,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8111,udgE,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ap90,8119,udgrah,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8126,udGaH,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
ap90,8129,udGaw,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8140,udGuz,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8164,uddIp,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
ap90,8170,uddfS,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
