dict,L,k1,kind,target
pwg,55884,Bojin,vgl,aSrAdDa˚
pwg,55884,Bojin,vgl,gfha˚
pwg,55884,Bojin,vgl,BujaMga˚
pwg,55884,Bojin,vgl,saha˚
pwg,55892,BojyA,vgl,BojA
pwg,55894,Bowa,vgl,mahA˚
pwg,55894,Bowa,vgl,BOwwa
pwg,55896,BowAnta,vgl,BowANga
pwg,55909,BOwwa,vgl,Bowa
pwg,55928,BOriki,vgl,BOliki
pwg,55940,BraMS,vgl,pariBraMSa
pwg,55940,BraMS,vgl,praBraMSa
pwg,55940,BraMS,vgl,viBraMSa
pwg,55942,BraMSa,vgl,guRa˚
pwg,55942,BraMSa,vgl,guda˚
pwg,55942,BraMSa,vgl,jAti˚ (jAtiBraMSakara
pwg,55943,BraMSakalA,vgl,DvaMsakalA
pwg,55944,BraMSaTu,vgl,BrasyaTu
pwg,55948,BrakuMSa,vgl,BfkuMSa
pwg,55948,BrakuMSa,vgl,Bru˚
pwg,55948,BrakuMSa,vgl,BrU˚
pwg,55950,Brakz,vgl,Blakz
pwg,55952,Braj,vgl,mfta˚
pwg,55954,Brajj,vgl,pacataBfjjatA
pwg,55954,Brajj,vgl,Bfjjana
pwg,55954,Brajj,vgl,Brazwra
pwg,55954,Brajj,vgl,BrAzwra
pwg,55954,Brajj,vgl,Barjana
pwg,55954,Brajj,vgl,biBrakzu
pwg,55954,Brajj,vgl,biBrajjizu
pwg,55956,Brajjana,vgl,Barjana
pwg,55957,Braq,vgl,kruq
pwg,55960,Bram,vgl,udBrama
pwg,55960,Bram,vgl,pariBrama
pwg,55960,Bram,vgl,viBrama
pwg,55960,Bram,vgl,viBrAnti
pwg,55964,BramatkuwI,vgl,jaNgamakuwI
pwg,55988,Brami,vgl,Bfmi
pwg,55997,Brazwra,vgl,BrAzwra
pwg,55999,BrAj,vgl,viBrAj
pwg,56000,BrAj,vgl,deva˚
pwg,56000,BrAj,vgl,na˚
pwg,56000,BrAj,vgl,su˚
pwg,56001,BrAja,vgl,su˚
pwg,56007,BrAjas,vgl,agni˚
pwg,56007,BrAjas,vgl,Suci˚
pwg,56018,BrAtar,vgl,a˚
pwg,56018,BrAtar,vgl,rAja˚
pwg,56018,BrAtar,vgl,hata˚
pwg,56021,BrAtfka,vgl,a˚
pwg,56044,BrAnti,vgl,KaBrAnti
pwg,56044,BrAnti,vgl,mati˚
pwg,56053,BrAS,vgl,BlAS
pwg,56067,Brukuwi,vgl,Bfkuwi
pwg,56073,BrU,vgl,agreBrU
pwg,56074,BrUkuMSa,vgl,Bf˚
pwg,56074,BrUkuMSa,vgl,Bra˚
pwg,56074,BrUkuMSa,vgl,Bru˚
pwg,56075,BrUkuwi,vgl,Bf˚
pwg,56075,BrUkuwi,vgl,Bra˚
pwg,56075,BrUkuwi,vgl,Bru˚
pwg,56083,BrURahan,vgl,BrORaGna
pwg,56083,BrURahan,vgl,BrORahatya
pwg,56091,Brej,vgl,BrAj
pwg,56092,Brez,vgl,BraMS
pwg,56098,Blakz,vgl,Brakz
pwg,56110,maMhizWa,vgl,maMhIyaMs
pwg,56112,maMhIyaMs,vgl,maMhizWa
pwg,56119,makara,vgl,mAkara
pwg,56126,makaranda,vgl,maranda
pwg,56143,makarIpattra,vgl,pattraBaNga
pwg,56145,makarIleKA,vgl,pattraleKA
pwg,56151,makura,vgl,mukura
pwg,56151,makura,vgl,makula
pwg,56153,makula,vgl,makura
pwg,56153,makula,vgl,mukula
pwg,56158,makk,vgl,mazk
pwg,56158,makk,vgl,mask
pwg,56162,makz,vgl,mrakz
pwg,56165,makzika,vgl,Denu˚
pwg,56165,makzika,vgl,nirmakzika
pwg,56165,makzika,vgl,maDu˚
pwg,56165,makzika,vgl,vana˚
pwg,56165,makzika,vgl,mAkzika
pwg,56171,maK,vgl,maNK
pwg,56172,maKa,vgl,adurmaKa
pwg,56172,maKa,vgl,sumaKa
pwg,56172,maKa,vgl,maha
pwg,56194,magadin,vgl,mAgadya
pwg,56195,magaDa,vgl,mAgaDa
pwg,56207,maGa,vgl,arurmaGa
pwg,56207,maGa,vgl,aSvA˚
pwg,56207,maGa,vgl,kratvA˚
pwg,56207,maGa,vgl,go˚
pwg,56207,maGa,vgl,citrA˚
pwg,56207,maGa,vgl,jyA˚
pwg,56207,maGa,vgl,tuvI˚
pwg,56207,maGa,vgl,punarmaGa
pwg,56207,maGa,vgl,SatA˚
pwg,56207,maGa,vgl,sahasrA˚
pwg,56207,maGa,vgl,mAGa
pwg,56213,maGavan,vgl,mahI˚
pwg,56213,maGavan,vgl,mAGavata
pwg,56213,maGavan,vgl,mAGavana
pwg,56226,maNkzaRa,vgl,maNKuRa
pwg,56226,maNkzaRa,vgl,matkuRa
pwg,56228,maNK,vgl,maK
pwg,56233,maNg,vgl,maNk
pwg,56235,maNgala,vgl,adurmaNgala
pwg,56235,maNgala,vgl,kOtuka˚
pwg,56243,maNgalatUrya,vgl,maNgalAtodya
pwg,56246,maNgalapattra,vgl,maNgalapAtra
pwg,56249,maNgalapura,vgl,maNgala
pwg,56268,maNgalAtodya,vgl,maNgalatUrya
pwg,56290,maNguza,vgl,mANguzya
pwg,56292,mac,vgl,maYc
pwg,56299,majiraka,vgl,mAjiraka
pwg,56300,majj,vgl,unmajjana
pwg,56300,majj,vgl,nimagnaka
pwg,56303,majjan,vgl,majjas
pwg,56303,majjan,vgl,majjA
pwg,56311,majjA,vgl,nirmajja
pwg,56333,maYjara,vgl,deva˚
pwg,56333,maYjara,vgl,maYjari
pwg,56333,maYjara,vgl,maYjA
pwg,56333,maYjara,vgl,maYji
pwg,56334,maYjari,vgl,maYjara
pwg,56334,maYjari,vgl,maYjA
pwg,56334,maYjari,vgl,maYji
pwg,56334,maYjari,vgl,aNgAramaYjarI
pwg,56334,maYjari,vgl,anekArTaDvani˚
pwg,56334,maYjari,vgl,aSoka˚
pwg,56334,maYjari,vgl,udaka˚
pwg,56334,maYjari,vgl,karpUra˚
pwg,56339,maYji,vgl,aNgAramaYjI
pwg,56344,maYjizWA,vgl,mAYjizWa
pwg,56348,maYjIraka,vgl,mAYjIraka
pwg,56372,maYjUzaka,vgl,mahA˚
pwg,56374,mawacI,vgl,mawatI
pwg,56376,mawAmawAy,vgl,pawApawAy
pwg,56381,maW,vgl,maRw
pwg,56391,maqAra,vgl,mAqArya
pwg,56393,maqqu,vgl,mAqquka
pwg,56393,maqqu,vgl,mAqqukika
pwg,56396,maRi,vgl,kAca˚
pwg,56396,maRi,vgl,cintA˚
pwg,56396,maRi,vgl,cUqA˚
pwg,56396,maRi,vgl,jatu˚
pwg,56396,maRi,vgl,deva˚
pwg,56396,maRi,vgl,niSA˚
pwg,56396,maRi,vgl,nIla˚
pwg,56396,maRi,vgl,nf˚
pwg,56396,maRi,vgl,parRa˚
pwg,56396,maRi,vgl,pIta˚
pwg,56396,maRi,vgl,mahA˚
pwg,56396,maRi,vgl,Siro˚
pwg,56396,maRi,vgl,sita˚
pwg,56396,maRi,vgl,su˚
pwg,56397,maRika,vgl,mARikya
pwg,56425,maRidIpa,vgl,maRipradIpa
pwg,56434,maRipAlI,vgl,mARipAla
pwg,56434,maRipAlI,vgl,mARipAlika
pwg,56435,maRipucCI,vgl,maRivAla
pwg,56445,maRiBadra,vgl,mARiBadra
pwg,56471,maRirAja,vgl,maRIndra
pwg,56492,maRIndra,vgl,maRirAja
pwg,56502,maRWaka,vgl,prati
pwg,56504,maRqa,vgl,a˚
pwg,56504,maRqa,vgl,Gfta˚
pwg,56504,maRqa,vgl,boDi˚
pwg,56504,maRqa,vgl,BUmi˚
pwg,56504,maRqa,vgl,muKamaRqI
pwg,56505,maRqaka,vgl,muKamaRqikA
pwg,56517,maRqara,vgl,mARqarika
pwg,56518,maRqala,vgl,AdarSa˚
pwg,56518,maRqala,vgl,kfzRa˚
pwg,56518,maRqala,vgl,candra˚
pwg,56518,maRqala,vgl,citra˚
pwg,56518,maRqala,vgl,tejo˚
pwg,56518,maRqala,vgl,tri˚
pwg,56518,maRqala,vgl,pari˚
pwg,56518,maRqala,vgl,pra˚
pwg,56518,maRqala,vgl,prati˚
pwg,56518,maRqala,vgl,praBA˚
pwg,56518,maRqala,vgl,boDi˚
pwg,56518,maRqala,vgl,Ba˚
pwg,56518,maRqala,vgl,BU˚
pwg,56518,maRqala,vgl,Bfgu˚
pwg,56518,maRqala,vgl,mahI˚
pwg,56518,maRqala,vgl,rakta˚
pwg,56518,maRqala,vgl,Sveta˚
pwg,56518,maRqala,vgl,su˚
pwg,56518,maRqala,vgl,mARqalika
pwg,56528,maRqalavawa,vgl,maRqalin
pwg,56529,maRqalavartin,vgl,cakravartin
pwg,56545,maRqika,vgl,maRqaka
pwg,56548,maRqu,vgl,mARqavya
pwg,56550,maRqUka,vgl,abDimaRqUkI
pwg,56550,maRqUka,vgl,brahma˚
pwg,56550,maRqUka,vgl,mARqUka
pwg,56550,maRqUka,vgl,mARqUki
pwg,56550,maRqUka,vgl,mARqUkeya
pwg,56568,matavacas,vgl,mAtavacasa
pwg,56572,mati,vgl,a˚
pwg,56572,mati,vgl,codayanmati
pwg,56572,mati,vgl,durmati
pwg,56572,mati,vgl,pApa˚
pwg,56572,mati,vgl,puzwi˚
pwg,56628,matya,vgl,matIkar
pwg,56628,matya,vgl,madi
pwg,56631,matsagaRwa,vgl,matsyaGaRwa
pwg,56632,matsara,vgl,nirmatsara
pwg,56632,matsara,vgl,vi˚
pwg,56632,matsara,vgl,sa˚
pwg,56635,matsya,vgl,kuqya˚
pwg,56635,matsya,vgl,kuqyamatsI
pwg,56635,matsya,vgl,nirmatsya
pwg,56635,matsya,vgl,pAka˚
pwg,56635,matsya,vgl,prati˚
pwg,56635,matsya,vgl,PalamatsyA
pwg,56635,matsya,vgl,bahumatsya
pwg,56635,matsya,vgl,mAtsya
pwg,56635,matsya,vgl,mAtsyika
pwg,56635,matsya,vgl,mAtsyeya
pwg,56639,matsyaGaRwa,vgl,matsagaRwa
pwg,56644,matsyajIvin,vgl,matsyopajIvin
pwg,56653,matsyapittA,vgl,matsyavinnA
pwg,56662,matsyavinnA,vgl,matsyapittA
pwg,56681,matsyopajIvin,vgl,matsyajIvant
pwg,56681,matsyopajIvin,vgl,matsyajIvin
pwg,56682,maT,vgl,aDimanTa
pwg,56682,maT,vgl,aBimanTa
pwg,56682,maT,vgl,avamanTa
pwg,56682,maT,vgl,unmaTana
pwg,56682,maT,vgl,unmanTa
pwg,56682,maT,vgl,unmATa
pwg,56682,maT,vgl,upamanTanI
pwg,56682,maT,vgl,nirmaTa
pwg,56682,maT,vgl,pramaTa
pwg,56682,maT,vgl,vimATa
pwg,56682,maT,vgl,vimATin
pwg,56687,maTana,vgl,manTana
pwg,56688,maTanAcala,vgl,manTaSEla
pwg,56691,maTAta,vgl,mamATa
pwg,56697,maTurA,vgl,mATura
pwg,56697,maTurA,vgl,maDurA
pwg,56704,maTya,vgl,manTya
pwg,56705,mad,vgl,manday
pwg,56705,mad,vgl,anumAdya
pwg,56705,mad,vgl,aBimAdyatka
pwg,56705,mad,vgl,unmatta
pwg,56705,mad,vgl,upazAda
pwg,56705,mad,vgl,pramandanI
pwg,56705,mad,vgl,saMmada
pwg,56705,mad,vgl,saMmAda
pwg,56706,mad,vgl,manda
pwg,56707,mada,vgl,iraM˚
pwg,56707,mada,vgl,ukTA˚
pwg,56707,mada,vgl,kumBi˚
pwg,56707,mada,vgl,gftsa˚
pwg,56707,mada,vgl,tri˚
pwg,56707,mada,vgl,durmada
pwg,56707,mada,vgl,Dana˚
pwg,56707,mada,vgl,nirmada
pwg,56707,mada,vgl,pAna˚
pwg,56721,madadin,vgl,mAdadya
pwg,56724,madana,vgl,unmadana
pwg,56736,madananfpa,vgl,madanapAla
pwg,56736,madananfpa,vgl,madanarAja
pwg,56740,madanapAla,vgl,madananfpa
pwg,56740,madanapAla,vgl,madanarAja
pwg,56750,madanarAja,vgl,madananfpa
pwg,56750,madanarAja,vgl,madanapAla
pwg,56807,madAtyaya,vgl,pAnAtyaya
pwg,56813,madArmada,vgl,mahonmada
pwg,56819,madi,vgl,matIkar
pwg,56840,madgu,vgl,upa˚
pwg,56840,madgu,vgl,kAka˚
pwg,56840,madgu,vgl,jala˚
pwg,56841,madgura,vgl,karRa˚
pwg,56842,madguraka,vgl,grAmamadgurikA
pwg,56859,madyavAsinI,vgl,madyapuzpA
pwg,56863,madra,vgl,madraka
pwg,56863,madra,vgl,mAdra
pwg,56866,madrakUla,vgl,mAdrakUlaka
pwg,56869,madranagara,vgl,mAdranagara
pwg,56872,madrAkar,vgl,BadrAkar
pwg,56876,madrik,vgl,tvadrik
pwg,56878,madrukasTalI,vgl,mAdrukasTalaka
pwg,56880,madryaYc,vgl,madrik
pwg,56887,maDavya,vgl,a˚
pwg,56888,maDu,vgl,tri˚
pwg,56888,maDu,vgl,priya˚
pwg,56888,maDu,vgl,mADava
pwg,56888,maDu,vgl,mADavaka
pwg,56888,maDu,vgl,mADavya
pwg,56888,maDu,vgl,mADvI
pwg,56891,maDukara,vgl,BfNga
pwg,56891,maDukara,vgl,Bramara
pwg,56899,maDukarRa,vgl,mADukarRika
pwg,56902,maDukAra,vgl,maDukara
pwg,56919,maDucCanda,vgl,maDusyanda
pwg,56920,maDucCandas,vgl,mADucCandasa
pwg,56921,maDucyut,vgl,maDuScut
pwg,56922,maDucyuta,vgl,maDuScyuta
pwg,56983,maDubrAhmaRa,vgl,maDu
pwg,56996,maDumant,vgl,mADumata
pwg,56996,maDumant,vgl,mADumataka
pwg,57014,maDura,vgl,tri˚
pwg,57014,maDura,vgl,mADura
pwg,57014,maDura,vgl,mADurya
pwg,57064,maDuvidyA,vgl,maDubrAhmaRa
pwg,57073,maDuSizwa,vgl,maDuSeza
pwg,57073,maDuSizwa,vgl,maDUcCizwa
pwg,57076,maDuScut,vgl,maDucyut
pwg,57077,maDuScyuta,vgl,maDucyuta
pwg,57084,maDuzWIla,vgl,maDvazWIlA
pwg,57101,maDusy,vgl,maDvasy
pwg,57102,maDusyanda,vgl,maDucCandas
pwg,57109,maDuka,vgl,mADUka
pwg,57110,maDUcCizwa,vgl,maDuSizwa
pwg,57120,maDya,vgl,nirmaDya
pwg,57120,maDya,vgl,pipIlika˚
pwg,57120,maDya,vgl,Buja˚
pwg,57120,maDya,vgl,vi˚
pwg,57142,maDyaMdina,vgl,mA˚
pwg,57142,maDyaMdina,vgl,mADyaMdini
pwg,57150,maDyama,vgl,a˚
pwg,57150,maDyama,vgl,yava˚
pwg,57150,maDyama,vgl,silika˚
pwg,57150,maDyama,vgl,maDya
pwg,57150,maDyama,vgl,mADyama
pwg,57150,maDyama,vgl,mADyamineya
pwg,57162,maDyamayAna,vgl,mahAyAna
pwg,57163,maDyamarAtra,vgl,maDyarAtra
pwg,57164,maDyamaloka,vgl,maDyaloka
pwg,57169,maDyamasTa,vgl,maDyasTa
pwg,57174,maDyamANguli,vgl,maDyANguli
pwg,57183,maDyarAtra,vgl,maDyamarAtra
pwg,57187,maDyaloka,vgl,maDyamaloka
pwg,57197,maDyasTa,vgl,mADyasTa
pwg,57197,maDyasTa,vgl,mADyasTya
pwg,57205,maDyANguli,vgl,maDyamANguli
pwg,57238,maDvazWIlA,vgl,maDuzWIla
pwg,57239,maDvasy,vgl,maDusy
pwg,57252,man,vgl,amata (amata
pwg,57252,man,vgl,mnA
pwg,57252,man,vgl,mAnana
pwg,57252,man,vgl,mAnanIya
pwg,57252,man,vgl,mAnya
pwg,57252,man,vgl,mImAMsA
pwg,57252,man,vgl,mImAMsya
pwg,57252,man,vgl,anumata
pwg,57252,man,vgl,apamAna
pwg,57252,man,vgl,aBimantar
pwg,57252,man,vgl,avamati
pwg,57252,man,vgl,avamAnana
pwg,57252,man,vgl,avamAnya
pwg,57252,man,vgl,parimat
pwg,57252,man,vgl,pramati
pwg,57252,man,vgl,vimAnya
pwg,57252,man,vgl,saMmAnana
pwg,57269,manaHSilA,vgl,manoguptA
pwg,57269,manaHSilA,vgl,manojYA
pwg,57269,manaHSilA,vgl,manohvA
pwg,57269,manaHSilA,vgl,mAnaHSila
pwg,57270,manaHSIGra,vgl,manojava
pwg,57271,manas,vgl,a˚
pwg,57271,manas,vgl,anya˚
pwg,57271,manas,vgl,aramaRas
pwg,57271,manas,vgl,unmanas
pwg,57271,manas,vgl,eka˚
pwg,57271,manas,vgl,gUrta˚
pwg,57271,manas,vgl,durmanas
pwg,57271,manas,vgl,nirmanas
pwg,57271,manas,vgl,nf˚
pwg,57271,manas,vgl,puru˚
pwg,57271,manas,vgl,pra˚
pwg,57271,manas,vgl,pramaRas
pwg,57271,manas,vgl,bfhanmanas
pwg,57271,manas,vgl,boDinmanas
pwg,57271,manas,vgl,Badra˚
pwg,57271,manas,vgl,mahA˚
pwg,57271,manas,vgl,mfta˚
pwg,57271,manas,vgl,vfza˚
pwg,57271,manas,vgl,vi˚
pwg,57271,manas,vgl,sa˚
pwg,57271,manas,vgl,su˚
pwg,57271,manas,vgl,hata˚
pwg,57287,manastApa,vgl,manaHsaMtApa
pwg,57299,manaHsaMtApa,vgl,manastApa
pwg,57314,manAyI,vgl,manAvI
pwg,57327,manu,vgl,bfhanmanu
pwg,57327,manu,vgl,vfdDa˚
pwg,57327,manu,vgl,manus
pwg,57330,manuja,vgl,nirmanuja
pwg,57341,manutantu,vgl,mAnutantavya
pwg,57353,manuzya,vgl,mahA˚
pwg,57353,manuzya,vgl,mAnuzyaka
pwg,57354,manuzyakAra,vgl,puruzakAra
pwg,57367,manuzyayajYa,vgl,nfyajYa
pwg,57377,manus,vgl,mAnuza
pwg,57399,manojYa,vgl,mAnojYaka
pwg,57412,manonASa,vgl,manolaya
pwg,57413,manonuga,vgl,hfdayAnuga
pwg,57431,manoraTatftIyA,vgl,manvantarA
pwg,57432,manoraTadvAdaSI,vgl,manvantarA
pwg,57433,manoraTapraBA,vgl,manoraTA
pwg,57436,manoraTasidDi,vgl,manoraTasidDa
pwg,57439,manolaya,vgl,manonASa
pwg,57445,manovirudDa,vgl,vAcAvirudDa
pwg,57459,manohvA,vgl,manaHSilA
pwg,57459,manohvA,vgl,manoguptA
pwg,57461,mantavya,vgl,bahu˚
pwg,57462,manti,vgl,mati
pwg,57463,mantu,vgl,a˚
pwg,57463,mantu,vgl,durmantu
pwg,57463,mantu,vgl,su˚
pwg,57463,mantu,vgl,mAntavya
pwg,57466,mantra,vgl,a˚
pwg,57466,mantra,vgl,Akfzwi˚
pwg,57466,mantra,vgl,fDaNmantra
pwg,57466,mantra,vgl,ku˚
pwg,57466,mantra,vgl,cakzurmantra
pwg,57466,mantra,vgl,durmantra
pwg,57466,mantra,vgl,nirmantra
pwg,57466,mantra,vgl,pratimantram
pwg,57466,mantra,vgl,bIjamantra
pwg,57466,mantra,vgl,budDa˚
pwg,57466,mantra,vgl,bfhanmantra
pwg,57466,mantra,vgl,mahA˚
pwg,57466,mantra,vgl,moha˚
pwg,57466,mantra,vgl,viza˚
pwg,57466,mantra,vgl,satya˚
pwg,57466,mantra,vgl,mAntra
pwg,57466,mantra,vgl,mAntrika
pwg,57477,mantrajala,vgl,mantratoya
pwg,57477,mantrajala,vgl,mantrodaka
pwg,57485,mantratoya,vgl,mantrajala
pwg,57485,mantratoya,vgl,mantrodaka
pwg,57513,mantray,vgl,durmantrita
pwg,57513,mantray,vgl,mantraRa
pwg,57513,mantray,vgl,anumantraRa
pwg,57513,mantray,vgl,aBimantraRa
pwg,57513,mantray,vgl,AmantraRa
pwg,57513,mantray,vgl,upamantraRa
pwg,57513,mantray,vgl,nimantraka
pwg,57513,mantray,vgl,upanimantraRa
pwg,57513,mantray,vgl,pratimantraRa
pwg,57513,mantray,vgl,saMmantraRIya
pwg,57516,mantrayukti,vgl,mantraprayoga
pwg,57555,mantrodaka,vgl,mantratoya
pwg,57557,manTa,vgl,agni˚
pwg,57557,manTa,vgl,tejo˚
pwg,57557,manTa,vgl,maRi˚
pwg,57557,manTa,vgl,mAnTya
pwg,57562,manTana,vgl,maTana
pwg,57564,manTaparvata,vgl,manTaSEla
pwg,57564,manTaparvata,vgl,manTAcala
pwg,57564,manTaparvata,vgl,manTAdri
pwg,57565,manTara,vgl,pari˚
pwg,57568,manTaru,vgl,kuWeru
pwg,57570,manTaSEla,vgl,manTAcala
pwg,57570,manTaSEla,vgl,manTAdri
pwg,57586,manTya,vgl,maTya
pwg,57588,manda,vgl,a˚
pwg,57588,manda,vgl,pari˚
pwg,57588,manda,vgl,picu˚
pwg,57588,manda,vgl,mAnda
pwg,57588,manda,vgl,mAndya
pwg,57601,mandawa,vgl,mandAra
pwg,57604,mandadvIra,vgl,mandayatsaKa
pwg,57622,mandayatsaKa,vgl,mandadvIra
pwg,57637,mandAkrAntA,vgl,BArAkrAntA
pwg,57640,mandAgni,vgl,mandAnala
pwg,57643,mandAnala,vgl,mandAgni
pwg,57646,mandAra,vgl,kfta˚
pwg,57646,mandAra,vgl,mAndAra
pwg,57646,mandAra,vgl,mAndArya
pwg,57650,mandArava,vgl,mandAru
pwg,57655,mandAru,vgl,mAndArava
pwg,57675,mandra,vgl,ati˚
pwg,57675,mandra,vgl,A˚
pwg,57675,mandra,vgl,puru˚
pwg,57675,mandra,vgl,mAndra
pwg,57682,manmaTa,vgl,mAnmaTa
pwg,57689,manman,vgl,durmanman
pwg,57689,manman,vgl,vipra˚
pwg,57689,manman,vgl,satya˚
pwg,57689,manman,vgl,su˚
pwg,57694,manya,vgl,kAliMmanyA
pwg,57694,manya,vgl,gAM˚
pwg,57694,manya,vgl,jYaM˚
pwg,57694,manya,vgl,tvaNmanya
pwg,57699,manyu,vgl,anutta˚
pwg,57699,manyu,vgl,aBi˚
pwg,57699,manyu,vgl,ahi˚
pwg,57699,manyu,vgl,upa˚
pwg,57699,manyu,vgl,tuvi˚
pwg,57699,manyu,vgl,ni˚
pwg,57699,manyu,vgl,nirmanyu
pwg,57699,manyu,vgl,pari˚
pwg,57699,manyu,vgl,pra˚
pwg,57699,manyu,vgl,prAcA˚
pwg,57699,manyu,vgl,Bavanmanyu
pwg,57699,manyu,vgl,Sata˚
pwg,57699,manyu,vgl,sa˚
pwg,57752,mayUra,vgl,mattamUyara
pwg,57754,mayUrakarRa,vgl,mAyUrakarRa
pwg,57784,mar,vgl,amfta
pwg,57784,mar,vgl,mumUrzA
pwg,57784,mar,vgl,mumUrzu
pwg,57784,mar,vgl,aBimara
pwg,57784,mar,vgl,parimara
pwg,57785,mar,vgl,marR
pwg,57786,mara,vgl,a˚
pwg,57786,mara,vgl,durmara
pwg,57786,mara,vgl,nf˚
pwg,57788,marakata,vgl,mArakata
pwg,57795,maraRAnta,vgl,A˚
pwg,57796,maraRAntika,vgl,A˚
pwg,57808,marica,vgl,mAricika
pwg,57814,marIci,vgl,mArIca
pwg,57814,marIci,vgl,mArIci
pwg,57820,marIcipattana,vgl,marucIpawwana
pwg,57828,maruka,vgl,marUka
pwg,57831,marucIpawwana,vgl,marIcipattana
pwg,57837,marut,vgl,mAruta
pwg,57837,marut,vgl,mAruti
pwg,57889,maruBU,vgl,maru
pwg,57891,maruBUmi,vgl,maru
pwg,57894,marula,vgl,marAla
pwg,57900,marusTA,vgl,marusaMBavA
pwg,57902,marUdBavA,vgl,marudBavA
pwg,57910,markawa,vgl,mArkawa
pwg,57910,markawa,vgl,mArkawi
pwg,57922,marc,vgl,mfc
pwg,57922,marc,vgl,amfkta
pwg,57924,marj,vgl,marmfjenya
pwg,57924,marj,vgl,apamArjana
pwg,57924,marj,vgl,avamArjana
pwg,57924,marj,vgl,unmArjana
pwg,57924,marj,vgl,unmfjAvamfjA
pwg,57924,marj,vgl,nimfgra
pwg,57924,marj,vgl,pramArjaka
pwg,57924,marj,vgl,asaMmfzwa
pwg,57924,marj,vgl,saMmArjana
pwg,57924,marj,vgl,susaMmfzwa
pwg,57925,marj,vgl,mArj
pwg,57930,marR,vgl,pramfRa
pwg,57931,marta,vgl,a˚
pwg,57934,martya,vgl,a˚
pwg,57934,martya,vgl,mArtya
pwg,57948,mard,vgl,aBimarda
pwg,57948,mard,vgl,Amarda
pwg,57948,mard,vgl,upamarda
pwg,57948,mard,vgl,parimarda
pwg,57949,marda,vgl,aNga˚
pwg,57949,marda,vgl,ari˚
pwg,57949,marda,vgl,kaWa˚
pwg,57949,marda,vgl,kara˚
pwg,57949,marda,vgl,kAka˚
pwg,57949,marda,vgl,kAsa˚
pwg,57949,marda,vgl,cakra˚
pwg,57949,marda,vgl,pARi˚
pwg,57949,marda,vgl,picu˚
pwg,57949,marda,vgl,pIWa˚
pwg,57950,mardaka,vgl,aNga˚
pwg,57950,mardaka,vgl,kAka˚
pwg,57950,mardaka,vgl,kAsa˚
pwg,57950,mardaka,vgl,cakra˚
pwg,57950,mardaka,vgl,tAla˚
pwg,57951,mardana,vgl,ari˚
pwg,57951,mardana,vgl,ahimardanI
pwg,57951,mardana,vgl,kAmamardana
pwg,57951,mardana,vgl,kAsa˚
pwg,57951,mardana,vgl,graha˚
pwg,57951,mardana,vgl,pAMsu˚
pwg,57951,mardana,vgl,maDvamuKa˚
pwg,57952,mardala,vgl,guru˚
pwg,57952,mardala,vgl,tAla˚
pwg,57954,mardin,vgl,aNga˚
pwg,57954,mardin,vgl,kzura˚
pwg,57954,mardin,vgl,nagara˚
pwg,57954,mardin,vgl,prAkAra˚
pwg,57955,marD,vgl,amarDant
pwg,57964,marmatra,vgl,marmAvaraRa
pwg,57965,marman,vgl,a˚
pwg,57965,marman,vgl,aDo˚
pwg,57965,marman,vgl,Siro˚
pwg,57985,marmAvaraRa,vgl,marmatra
pwg,58004,marS,vgl,pratyaBimarSa
pwg,58004,marS,vgl,pratyavamarSa
pwg,58004,marS,vgl,unmfSya
pwg,58004,marS,vgl,parAmarSa
pwg,58004,marS,vgl,parimarSa
pwg,58004,marS,vgl,pramfSa
pwg,58004,marS,vgl,pratimarSa
pwg,58004,marS,vgl,vimarSa
pwg,58005,marSa,vgl,pratimarSa
pwg,58007,marz,vgl,apramfzya
pwg,58008,marza,vgl,a˚
pwg,58008,marza,vgl,dumarza
pwg,58009,marzaRa,vgl,a˚
pwg,58009,marzaRa,vgl,marSana
pwg,58013,mal,vgl,mall
pwg,58015,mala,vgl,malaga
pwg,58019,malakozWaka,vgl,mallakozwaka
pwg,58033,malapU,vgl,malayU
pwg,58039,malamAsa,vgl,malimluca
pwg,58040,malaya,vgl,mAlaya
pwg,58053,malayavatI,vgl,malayAvatI
pwg,58057,malayAvatI,vgl,malayavatI
pwg,58059,malayodBava,vgl,malayaja
pwg,58062,malavant,vgl,malodvAsas
pwg,58067,malahantar,vgl,malaGna
pwg,58080,malina,vgl,mAlinya
pwg,58095,malizWa,vgl,malIyaMs
pwg,58096,malImasa,vgl,mala
pwg,58097,malIyaMs,vgl,malizWa
pwg,58101,malodvAsas,vgl,unmalavAsas
pwg,58103,mall,vgl,mal
pwg,58104,malla,vgl,kalyARa˚
pwg,58104,malla,vgl,kAzWa˚
pwg,58104,malla,vgl,tri˚
pwg,58104,malla,vgl,durmallI
pwg,58104,malla,vgl,pratimalla
pwg,58104,malla,vgl,Bawwa˚
pwg,58104,malla,vgl,Barata˚
pwg,58104,malla,vgl,BuvanamallavIra
pwg,58104,malla,vgl,mARikya˚
pwg,58104,malla,vgl,lAqana˚
pwg,58104,malla,vgl,lAhari˚
pwg,58104,malla,vgl,hasti˚
pwg,58105,mallaka,vgl,kroqamallaka
pwg,58105,mallaka,vgl,kastUrImallikA
pwg,58105,mallaka,vgl,kfzRa˚
pwg,58105,mallaka,vgl,giri˚
pwg,58105,mallaka,vgl,tripura˚
pwg,58105,mallaka,vgl,nava˚
pwg,58106,mallakozwa,vgl,malakozWa
