dict,view,rule,units,segments,descents_raw,descent_rate_raw,descents,descent_rate,displaced,displaced_rate
ap,heads,M-m/Hi-s/Hf-s/G-keep,29128,1,4255,0.146084,4255,0.146084,6542,0.224595
ap,heads,M-m/Hi-s/Hf-s/G-degem,29128,1,4257,0.146153,4257,0.146153,6546,0.224732
ap,heads,M-m/Hi-s/Hf-drop/G-keep,29128,1,2849,0.097813,2849,0.097813,5415,0.185904
ap,heads,M-m/Hi-s/Hf-drop/G-degem,29128,1,2851,0.097882,2851,0.097882,5419,0.186041
ap,heads,ascii,29128,21,10921,0.374944,10901,0.374515,24672,0.84702
ap,heads,roman,29128,643,9984,0.342775,9342,0.327962,15682,0.538382
ap,heads_nest,M-pos/Hi-pos/Hf-slot/G-keep,27212,1,2350,0.086362,2350,0.086362,4141,0.152176
ap,heads_nest,M-pos/Hi-pos/Hf-slot/G-degem,27212,1,2352,0.086436,2352,0.086436,4145,0.152323
ap,heads_nest,M-pos/Hi-pos/Hf-s/G-keep,27212,1,3521,0.129396,3521,0.129396,5164,0.189769
ap,heads_nest,M-pos/Hi-pos/Hf-s/G-degem,27212,1,3523,0.12947,3523,0.12947,5168,0.189916
ap,heads_nest,M-pos/Hi-pos/Hf-drop/G-keep,27212,1,2309,0.084855,2309,0.084855,4094,0.150448
ap,heads_nest,M-pos/Hi-pos/Hf-drop/G-degem,27212,1,2311,0.084929,2311,0.084929,4098,0.150595
ap,heads_nest,M-pos/Hi-sib/Hf-slot/G-keep,27212,1,2354,0.086509,2354,0.086509,4167,0.153131
ap,heads_nest,M-pos/Hi-sib/Hf-slot/G-degem,27212,1,2356,0.086583,2356,0.086583,4171,0.153278
ap,heads_nest,M-pos/Hi-sib/Hf-s/G-keep,27212,1,3525,0.129543,3525,0.129543,5190,0.190725
ap,heads_nest,M-pos/Hi-sib/Hf-s/G-degem,27212,1,3527,0.129617,3527,0.129617,5194,0.190872
ap,heads_nest,M-pos/Hi-sib/Hf-drop/G-keep,27212,1,2313,0.085002,2313,0.085002,4120,0.151404
ap,heads_nest,M-pos/Hi-sib/Hf-drop/G-degem,27212,1,2315,0.085076,2315,0.085076,4124,0.151551
ap,heads_nest,M-pos/Hi-s/Hf-slot/G-keep,27212,1,2359,0.086693,2359,0.086693,4177,0.153498
ap,heads_nest,M-pos/Hi-s/Hf-slot/G-degem,27212,1,2361,0.086766,2361,0.086766,4181,0.153645
ap,heads_nest,M-pos/Hi-s/Hf-s/G-keep,27212,1,3530,0.129727,3530,0.129727,5200,0.191092
ap,heads_nest,M-pos/Hi-s/Hf-s/G-degem,27212,1,3532,0.1298,3532,0.1298,5204,0.191239
ap,heads_nest,M-pos/Hi-s/Hf-drop/G-keep,27212,1,2318,0.085186,2318,0.085186,4130,0.151771
ap,heads_nest,M-pos/Hi-s/Hf-drop/G-degem,27212,1,2320,0.08526,2320,0.08526,4134,0.151918
ap,heads_nest,M-nasal/Hi-pos/Hf-slot/G-keep,27212,1,2252,0.082761,2252,0.082761,3588,0.131854
ap,heads_nest,M-nasal/Hi-pos/Hf-slot/G-degem,27212,1,2254,0.082834,2254,0.082834,3592,0.132001
ap,heads_nest,M-nasal/Hi-pos/Hf-s/G-keep,27212,1,3443,0.12653,3443,0.12653,4650,0.17088
ap,heads_nest,M-nasal/Hi-pos/Hf-s/G-degem,27212,1,3445,0.126603,3445,0.126603,4654,0.171027
ap,heads_nest,M-nasal/Hi-pos/Hf-drop/G-keep,27212,1,2229,0.081915,2229,0.081915,3559,0.130788
ap,heads_nest,M-nasal/Hi-pos/Hf-drop/G-degem,27212,1,2231,0.081989,2231,0.081989,3563,0.130935
ap,heads_nest,M-nasal/Hi-sib/Hf-slot/G-keep,27212,1,2256,0.082908,2256,0.082908,3616,0.132883
ap,heads_nest,M-nasal/Hi-sib/Hf-slot/G-degem,27212,1,2258,0.082981,2258,0.082981,3620,0.13303
ap,heads_nest,M-nasal/Hi-sib/Hf-s/G-keep,27212,1,3447,0.126677,3447,0.126677,4678,0.171909
ap,heads_nest,M-nasal/Hi-sib/Hf-s/G-degem,27212,1,3449,0.12675,3449,0.12675,4682,0.172056
ap,heads_nest,M-nasal/Hi-sib/Hf-drop/G-keep,27212,1,2233,0.082062,2233,0.082062,3587,0.131817
ap,heads_nest,M-nasal/Hi-sib/Hf-drop/G-degem,27212,1,2235,0.082136,2235,0.082136,3591,0.131964
ap,heads_nest,M-nasal/Hi-s/Hf-slot/G-keep,27212,1,2261,0.083091,2261,0.083091,3626,0.13325
ap,heads_nest,M-nasal/Hi-s/Hf-slot/G-degem,27212,1,2263,0.083165,2263,0.083165,3630,0.133397
ap,heads_nest,M-nasal/Hi-s/Hf-s/G-keep,27212,1,3452,0.12686,3452,0.12686,4688,0.172277
ap,heads_nest,M-nasal/Hi-s/Hf-s/G-degem,27212,1,3454,0.126934,3454,0.126934,4692,0.172424
ap,heads_nest,M-nasal/Hi-s/Hf-drop/G-keep,27212,1,2238,0.082246,2238,0.082246,3597,0.132184
ap,heads_nest,M-nasal/Hi-s/Hf-drop/G-degem,27212,1,2240,0.08232,2240,0.08232,3601,0.132331
ap,heads_nest,M-nasal_m/Hi-pos/Hf-slot/G-keep,27212,1,2300,0.084525,2300,0.084525,3971,0.145928
ap,heads_nest,M-nasal_m/Hi-pos/Hf-slot/G-degem,27212,1,2302,0.084598,2302,0.084598,3975,0.146075
ap,heads_nest,M-nasal_m/Hi-pos/Hf-s/G-keep,27212,1,3504,0.128771,3504,0.128771,5035,0.185029
ap,heads_nest,M-nasal_m/Hi-pos/Hf-s/G-degem,27212,1,3506,0.128845,3506,0.128845,5039,0.185176
ap,heads_nest,M-nasal_m/Hi-pos/Hf-drop/G-keep,27212,1,2290,0.084157,2290,0.084157,3960,0.145524
ap,heads_nest,M-nasal_m/Hi-pos/Hf-drop/G-degem,27212,1,2292,0.084231,2292,0.084231,3964,0.145671
ap,heads_nest,M-nasal_m/Hi-sib/Hf-slot/G-keep,27212,1,2304,0.084672,2304,0.084672,3998,0.14692
ap,heads_nest,M-nasal_m/Hi-sib/Hf-slot/G-degem,27212,1,2306,0.084745,2306,0.084745,4002,0.147067
ap,heads_nest,M-nasal_m/Hi-sib/Hf-s/G-keep,27212,1,3508,0.128918,3508,0.128918,5062,0.186021
ap,heads_nest,M-nasal_m/Hi-sib/Hf-s/G-degem,27212,1,3510,0.128992,3510,0.128992,5066,0.186168
ap,heads_nest,M-nasal_m/Hi-sib/Hf-drop/G-keep,27212,1,2294,0.084304,2294,0.084304,3987,0.146516
ap,heads_nest,M-nasal_m/Hi-sib/Hf-drop/G-degem,27212,1,2296,0.084378,2296,0.084378,3991,0.146663
ap,heads_nest,M-nasal_m/Hi-s/Hf-slot/G-keep,27212,1,2308,0.084819,2308,0.084819,4008,0.147288
ap,heads_nest,M-nasal_m/Hi-s/Hf-slot/G-degem,27212,1,2310,0.084892,2310,0.084892,4012,0.147435
ap,heads_nest,M-nasal_m/Hi-s/Hf-s/G-keep,27212,1,3512,0.129065,3512,0.129065,5072,0.186388
ap,heads_nest,M-nasal_m/Hi-s/Hf-s/G-degem,27212,1,3514,0.129139,3514,0.129139,5076,0.186535
ap,heads_nest,M-nasal_m/Hi-s/Hf-drop/G-keep,27212,1,2298,0.084451,2298,0.084451,3997,0.146884
ap,heads_nest,M-nasal_m/Hi-s/Hf-drop/G-degem,27212,1,2300,0.084525,2300,0.084525,4001,0.147031
ap,heads_nest,M-m/Hi-pos/Hf-slot/G-keep,27212,1,2354,0.086509,2354,0.086509,4280,0.157284
ap,heads_nest,M-m/Hi-pos/Hf-slot/G-degem,27212,1,2356,0.086583,2356,0.086583,4284,0.157431
ap,heads_nest,M-m/Hi-pos/Hf-s/G-keep,27212,1,3557,0.130719,3557,0.130719,5329,0.195833
ap,heads_nest,M-m/Hi-pos/Hf-s/G-degem,27212,1,3559,0.130793,3559,0.130793,5333,0.19598
ap,heads_nest,M-m/Hi-pos/Hf-drop/G-keep,27212,1,2344,0.086142,2344,0.086142,4269,0.156879
ap,heads_nest,M-m/Hi-pos/Hf-drop/G-degem,27212,1,2346,0.086215,2346,0.086215,4273,0.157026
ap,heads_nest,M-m/Hi-sib/Hf-slot/G-keep,27212,1,2358,0.086656,2358,0.086656,4306,0.158239
ap,heads_nest,M-m/Hi-sib/Hf-slot/G-degem,27212,1,2360,0.08673,2360,0.08673,4310,0.158386
ap,heads_nest,M-m/Hi-sib/Hf-s/G-keep,27212,1,3561,0.130866,3561,0.130866,5355,0.196788
ap,heads_nest,M-m/Hi-sib/Hf-s/G-degem,27212,1,3563,0.13094,3563,0.13094,5359,0.196935
ap,heads_nest,M-m/Hi-sib/Hf-drop/G-keep,27212,1,2348,0.086289,2348,0.086289,4295,0.157835
ap,heads_nest,M-m/Hi-sib/Hf-drop/G-degem,27212,1,2350,0.086362,2350,0.086362,4299,0.157982
ap,heads_nest,M-m/Hi-s/Hf-slot/G-keep,27212,1,2362,0.086803,2362,0.086803,4316,0.158606
ap,heads_nest,M-m/Hi-s/Hf-slot/G-degem,27212,1,2364,0.086877,2364,0.086877,4320,0.158753
ap,heads_nest,M-m/Hi-s/Hf-s/G-keep,27212,1,3565,0.131013,3565,0.131013,5365,0.197156
ap,heads_nest,M-m/Hi-s/Hf-s/G-degem,27212,1,3567,0.131087,3567,0.131087,5369,0.197303
ap,heads_nest,M-m/Hi-s/Hf-drop/G-keep,27212,1,2352,0.086436,2352,0.086436,4305,0.158202
ap,heads_nest,M-m/Hi-s/Hf-drop/G-degem,27212,1,2354,0.086509,2354,0.086509,4309,0.158349
ap,heads_nest,ascii,27212,21,10170,0.373746,10150,0.373285,22942,0.843084
ap,heads_nest,roman,27212,632,9434,0.346698,8803,0.331189,14586,0.536014
wil,all,M-pos/Hi-pos/Hf-slot/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,all,M-pos/Hi-pos/Hf-slot/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,all,M-pos/Hi-pos/Hf-s/G-keep,43963,1,753,0.017128,753,0.017128,867,0.019721
wil,all,M-pos/Hi-pos/Hf-s/G-degem,43963,1,727,0.016537,727,0.016537,802,0.018243
wil,all,M-pos/Hi-pos/Hf-drop/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,all,M-pos/Hi-pos/Hf-drop/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,all,M-pos/Hi-sib/Hf-slot/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,all,M-pos/Hi-sib/Hf-slot/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,all,M-pos/Hi-sib/Hf-s/G-keep,43963,1,783,0.017811,783,0.017811,972,0.02211
wil,all,M-pos/Hi-sib/Hf-s/G-degem,43963,1,757,0.017219,757,0.017219,907,0.020631
wil,all,M-pos/Hi-sib/Hf-drop/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,all,M-pos/Hi-sib/Hf-drop/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,all,M-pos/Hi-s/Hf-slot/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
wil,all,M-pos/Hi-s/Hf-slot/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,all,M-pos/Hi-s/Hf-s/G-keep,43963,1,790,0.01797,790,0.01797,1044,0.023747
wil,all,M-pos/Hi-s/Hf-s/G-degem,43963,1,764,0.017379,764,0.017379,979,0.022269
wil,all,M-pos/Hi-s/Hf-drop/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
wil,all,M-pos/Hi-s/Hf-drop/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,all,M-nasal/Hi-pos/Hf-slot/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,all,M-nasal/Hi-pos/Hf-slot/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,all,M-nasal/Hi-pos/Hf-s/G-keep,43963,1,756,0.017197,756,0.017197,872,0.019835
wil,all,M-nasal/Hi-pos/Hf-s/G-degem,43963,1,730,0.016605,730,0.016605,807,0.018356
wil,all,M-nasal/Hi-pos/Hf-drop/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,all,M-nasal/Hi-pos/Hf-drop/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,all,M-nasal/Hi-sib/Hf-slot/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,all,M-nasal/Hi-sib/Hf-slot/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,all,M-nasal/Hi-sib/Hf-s/G-keep,43963,1,786,0.017879,786,0.017879,978,0.022246
wil,all,M-nasal/Hi-sib/Hf-s/G-degem,43963,1,760,0.017288,760,0.017288,913,0.020767
wil,all,M-nasal/Hi-sib/Hf-drop/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,all,M-nasal/Hi-sib/Hf-drop/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,all,M-nasal/Hi-s/Hf-slot/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,all,M-nasal/Hi-s/Hf-slot/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,all,M-nasal/Hi-s/Hf-s/G-keep,43963,1,793,0.018038,793,0.018038,1050,0.023884
wil,all,M-nasal/Hi-s/Hf-s/G-degem,43963,1,767,0.017447,767,0.017447,985,0.022405
wil,all,M-nasal/Hi-s/Hf-drop/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,all,M-nasal/Hi-s/Hf-drop/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,all,M-nasal_m/Hi-pos/Hf-slot/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,all,M-nasal_m/Hi-pos/Hf-slot/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,all,M-nasal_m/Hi-pos/Hf-s/G-keep,43963,1,888,0.020199,888,0.020199,1514,0.034438
wil,all,M-nasal_m/Hi-pos/Hf-s/G-degem,43963,1,862,0.019608,862,0.019608,1449,0.03296
wil,all,M-nasal_m/Hi-pos/Hf-drop/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,all,M-nasal_m/Hi-pos/Hf-drop/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,all,M-nasal_m/Hi-sib/Hf-slot/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,all,M-nasal_m/Hi-sib/Hf-slot/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,all,M-nasal_m/Hi-sib/Hf-s/G-keep,43963,1,918,0.020882,918,0.020882,1619,0.036826
wil,all,M-nasal_m/Hi-sib/Hf-s/G-degem,43963,1,892,0.02029,892,0.02029,1554,0.035348
wil,all,M-nasal_m/Hi-sib/Hf-drop/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,all,M-nasal_m/Hi-sib/Hf-drop/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,all,M-nasal_m/Hi-s/Hf-slot/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,all,M-nasal_m/Hi-s/Hf-slot/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,all,M-nasal_m/Hi-s/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1692,0.038487
wil,all,M-nasal_m/Hi-s/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1627,0.037008
wil,all,M-nasal_m/Hi-s/Hf-drop/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,all,M-nasal_m/Hi-s/Hf-drop/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,all,M-m/Hi-pos/Hf-slot/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,all,M-m/Hi-pos/Hf-slot/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,all,M-m/Hi-pos/Hf-s/G-keep,43963,1,894,0.020336,894,0.020336,1524,0.034666
wil,all,M-m/Hi-pos/Hf-s/G-degem,43963,1,868,0.019744,868,0.019744,1459,0.033187
wil,all,M-m/Hi-pos/Hf-drop/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,all,M-m/Hi-pos/Hf-drop/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,all,M-m/Hi-sib/Hf-slot/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,all,M-m/Hi-sib/Hf-slot/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,all,M-m/Hi-sib/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1627,0.037008
wil,all,M-m/Hi-sib/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1562,0.03553
wil,all,M-m/Hi-sib/Hf-drop/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,all,M-m/Hi-sib/Hf-drop/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,all,M-m/Hi-s/Hf-slot/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,all,M-m/Hi-s/Hf-slot/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,all,M-m/Hi-s/Hf-s/G-keep,43963,1,930,0.021155,930,0.021155,1700,0.038669
wil,all,M-m/Hi-s/Hf-s/G-degem,43963,1,904,0.020563,904,0.020563,1635,0.03719
wil,all,M-m/Hi-s/Hf-drop/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,all,M-m/Hi-s/Hf-drop/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,all,ascii,43963,21,16392,0.372867,16372,0.372582,37675,0.856971
wil,all,roman,43963,945,14260,0.324371,13316,0.309545,21949,0.499261
wil,print,M-pos/Hi-pos/Hf-slot/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,print,M-pos/Hi-pos/Hf-slot/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,print,M-pos/Hi-pos/Hf-s/G-keep,43963,1,753,0.017128,753,0.017128,867,0.019721
wil,print,M-pos/Hi-pos/Hf-s/G-degem,43963,1,727,0.016537,727,0.016537,802,0.018243
wil,print,M-pos/Hi-pos/Hf-drop/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,print,M-pos/Hi-pos/Hf-drop/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,print,M-pos/Hi-sib/Hf-slot/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,print,M-pos/Hi-sib/Hf-slot/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,print,M-pos/Hi-sib/Hf-s/G-keep,43963,1,783,0.017811,783,0.017811,972,0.02211
wil,print,M-pos/Hi-sib/Hf-s/G-degem,43963,1,757,0.017219,757,0.017219,907,0.020631
wil,print,M-pos/Hi-sib/Hf-drop/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,print,M-pos/Hi-sib/Hf-drop/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,print,M-pos/Hi-s/Hf-slot/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
wil,print,M-pos/Hi-s/Hf-slot/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,print,M-pos/Hi-s/Hf-s/G-keep,43963,1,790,0.01797,790,0.01797,1044,0.023747
wil,print,M-pos/Hi-s/Hf-s/G-degem,43963,1,764,0.017379,764,0.017379,979,0.022269
wil,print,M-pos/Hi-s/Hf-drop/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
wil,print,M-pos/Hi-s/Hf-drop/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,print,M-nasal/Hi-pos/Hf-slot/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,print,M-nasal/Hi-pos/Hf-slot/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,print,M-nasal/Hi-pos/Hf-s/G-keep,43963,1,756,0.017197,756,0.017197,872,0.019835
wil,print,M-nasal/Hi-pos/Hf-s/G-degem,43963,1,730,0.016605,730,0.016605,807,0.018356
wil,print,M-nasal/Hi-pos/Hf-drop/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,print,M-nasal/Hi-pos/Hf-drop/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,print,M-nasal/Hi-sib/Hf-slot/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,print,M-nasal/Hi-sib/Hf-slot/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,print,M-nasal/Hi-sib/Hf-s/G-keep,43963,1,786,0.017879,786,0.017879,978,0.022246
wil,print,M-nasal/Hi-sib/Hf-s/G-degem,43963,1,760,0.017288,760,0.017288,913,0.020767
wil,print,M-nasal/Hi-sib/Hf-drop/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,print,M-nasal/Hi-sib/Hf-drop/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,print,M-nasal/Hi-s/Hf-slot/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,print,M-nasal/Hi-s/Hf-slot/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,print,M-nasal/Hi-s/Hf-s/G-keep,43963,1,793,0.018038,793,0.018038,1050,0.023884
wil,print,M-nasal/Hi-s/Hf-s/G-degem,43963,1,767,0.017447,767,0.017447,985,0.022405
wil,print,M-nasal/Hi-s/Hf-drop/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,print,M-nasal/Hi-s/Hf-drop/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,print,M-nasal_m/Hi-pos/Hf-slot/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,print,M-nasal_m/Hi-pos/Hf-slot/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,print,M-nasal_m/Hi-pos/Hf-s/G-keep,43963,1,888,0.020199,888,0.020199,1514,0.034438
wil,print,M-nasal_m/Hi-pos/Hf-s/G-degem,43963,1,862,0.019608,862,0.019608,1449,0.03296
wil,print,M-nasal_m/Hi-pos/Hf-drop/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,print,M-nasal_m/Hi-pos/Hf-drop/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,print,M-nasal_m/Hi-sib/Hf-slot/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,print,M-nasal_m/Hi-sib/Hf-slot/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,print,M-nasal_m/Hi-sib/Hf-s/G-keep,43963,1,918,0.020882,918,0.020882,1619,0.036826
wil,print,M-nasal_m/Hi-sib/Hf-s/G-degem,43963,1,892,0.02029,892,0.02029,1554,0.035348
wil,print,M-nasal_m/Hi-sib/Hf-drop/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,print,M-nasal_m/Hi-sib/Hf-drop/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,print,M-nasal_m/Hi-s/Hf-slot/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,print,M-nasal_m/Hi-s/Hf-slot/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,print,M-nasal_m/Hi-s/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1692,0.038487
wil,print,M-nasal_m/Hi-s/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1627,0.037008
wil,print,M-nasal_m/Hi-s/Hf-drop/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,print,M-nasal_m/Hi-s/Hf-drop/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,print,M-m/Hi-pos/Hf-slot/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,print,M-m/Hi-pos/Hf-slot/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,print,M-m/Hi-pos/Hf-s/G-keep,43963,1,894,0.020336,894,0.020336,1524,0.034666
wil,print,M-m/Hi-pos/Hf-s/G-degem,43963,1,868,0.019744,868,0.019744,1459,0.033187
wil,print,M-m/Hi-pos/Hf-drop/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,print,M-m/Hi-pos/Hf-drop/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,print,M-m/Hi-sib/Hf-slot/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,print,M-m/Hi-sib/Hf-slot/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,print,M-m/Hi-sib/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1627,0.037008
wil,print,M-m/Hi-sib/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1562,0.03553
wil,print,M-m/Hi-sib/Hf-drop/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,print,M-m/Hi-sib/Hf-drop/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,print,M-m/Hi-s/Hf-slot/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,print,M-m/Hi-s/Hf-slot/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,print,M-m/Hi-s/Hf-s/G-keep,43963,1,930,0.021155,930,0.021155,1700,0.038669
wil,print,M-m/Hi-s/Hf-s/G-degem,43963,1,904,0.020563,904,0.020563,1635,0.03719
wil,print,M-m/Hi-s/Hf-drop/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,print,M-m/Hi-s/Hf-drop/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,print,ascii,43963,21,16392,0.372867,16372,0.372582,37675,0.856971
wil,print,roman,43963,945,14260,0.324371,13316,0.309545,21949,0.499261
wil,main,M-pos/Hi-pos/Hf-slot/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,main,M-pos/Hi-pos/Hf-slot/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,main,M-pos/Hi-pos/Hf-s/G-keep,43963,1,753,0.017128,753,0.017128,867,0.019721
wil,main,M-pos/Hi-pos/Hf-s/G-degem,43963,1,727,0.016537,727,0.016537,802,0.018243
wil,main,M-pos/Hi-pos/Hf-drop/G-keep,43963,1,752,0.017106,752,0.017106,866,0.019698
wil,main,M-pos/Hi-pos/Hf-drop/G-degem,43963,1,726,0.016514,726,0.016514,801,0.01822
wil,main,M-pos/Hi-sib/Hf-slot/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,main,M-pos/Hi-sib/Hf-slot/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,main,M-pos/Hi-sib/Hf-s/G-keep,43963,1,783,0.017811,783,0.017811,972,0.02211
wil,main,M-pos/Hi-sib/Hf-s/G-degem,43963,1,757,0.017219,757,0.017219,907,0.020631
wil,main,M-pos/Hi-sib/Hf-drop/G-keep,43963,1,782,0.017788,782,0.017788,971,0.022087
wil,main,M-pos/Hi-sib/Hf-drop/G-degem,43963,1,756,0.017197,756,0.017197,906,0.020608
wil,main,M-pos/Hi-s/Hf-slot/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
wil,main,M-pos/Hi-s/Hf-slot/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,main,M-pos/Hi-s/Hf-s/G-keep,43963,1,790,0.01797,790,0.01797,1044,0.023747
wil,main,M-pos/Hi-s/Hf-s/G-degem,43963,1,764,0.017379,764,0.017379,979,0.022269
wil,main,M-pos/Hi-s/Hf-drop/G-keep,43963,1,790,0.01797,790,0.01797,1043,0.023724
