ref_id,parvan,verse,headword_slp1,marker,confidence,edition_ref,evidence_tier,bori_locus,verdict,cascade_tier,retrieved_form_slp1,quote
PWG-L91871-MBH6.3030,6,3030,viDAna,fehlerhaft,high,Bomb,quote-exact,"06,63.15",confirmed,local-GRETIL,devo niDAnaM,"erhaft für {#taTAviDa#} (wie die v. l. hat); {#devaviDAnaM#} MBH. 6,3030 fehlerhaft für {#devo niDAnaM#}, wie die ed. Bomb. liest. Vgl. {#AcCadviDAna, fgvi"
PWG-L96821-MBH6.3142,6,3142,vraj,fehlerhaft,high,Bomb,quote-exact,"01,1.116",confirmed,local-GRETIL,pravrAjita,"taM karma tyAjayitum#} NILAK. — 3〉 {#pravrAjita#} MBH. 6,3142 fehlerhaft für {#pravrajita#}, wie die ed. Bomb. liest. — Vgl. {#pravrA"
PWG-L43920-MBH6.3186,6,3186,pA,lies,high,,quote-exact,"06,58.11",confirmed,local-GRETIL,Ballena pItena niSitena,"9. {%getränkt, eingetaucht in Oel%}: {#Ballena pItena niSitena#} MBH. 6,3186. {#sitapItAByAM#} (lies {#Sita˚#}) {#kzurAByAm#} 7,1078. {%imbibirt, voll von%}: {#pItaH sa SOc"
PWG-L82848-MBH6.3760,6,3760,rakz,zu lesen,high,,quote-exact,"05,59.10",confirmed,local-GRETIL,rirakzizantaH,"htigen vor%} (abl.): {#rirakzizantaH#} MBH. 5,2368. 6,3760 ({#rira˚#} zu lesen). 4695. — intens.: {#rakzA^ Ro agne\ tava\ rakza"
PWG-L99439-MBH6.4041,6,4041,Siras,zu lesen,high,,quote-exact,"04,32.35",confirmed,local-GRETIL,saMgrAmaSiraso maDye,"s>KATHĀS. 48,138. {#saMgrAmaSiraso maDye#} MBH. 4,1131. 6,4041. = {#senAgra#} MED. = {#senAgraBAga#} (so ist zu lesen) H. an. {#saraHSirasi#} PAÑCAR. 1,3,56. {#manovedaSirAMsi#} {%Anfang%}"
PWG-L109138-MBH6.4434,6,4434,sic,fehlerhaft,high,,quote-exact,"01,54.9",confirmed,local-GRETIL,mUrDAvasikta,/ab> und {#mUrDAvasikta#}. — cau
PWG-L107462-MBH6.4437,6,4437,sah,st.,medium,Bomb,quote-exact,"01,2.105",confirmed,local-GRETIL,protsAhana,"otsAhitam#} impers. PRAB. 102,2. {#protsAhayantaH#} MBH. 6,4437 schlechte Lesart in der ed. Bomb. st. {#protsAhayantaH#} der ed. Calc. Vgl. {#protsAhana#}. —"
PWG-L116085-MBH6.4527,6,4527,har,fehlerhaft,high,Bomb,quote-exact,"03,125.6",confirmed,local-GRETIL,kratuM tava,"n, vollbringen%}: {#kratuM tava#} R. 1,58,4. — {#samAhftya#} MBH. 6,4527 fehlerhaft für {#˚hatya#} (so ed. Bomb.). — 8〉 partic. {#˚hfta#} <div n"
PWG-L42109-MBH6.4613,6,4613,padma,lies,high,,quote-exact,"06,97.28",confirmed,local-GRETIL,sapadmAM padminImiva,"#} SĀH. D. 56,8. Spr. 691. {#sapadmAM padminImiva#} MBH. 6,4613. R. 5,18,6 (lies {#sapadmAmiva#}). 4,44,86. 87. HARIV. 13147</ls"
PWG-L42197-MBH6.4613,6,4613,padmin,zu lesen,high,,quote-exact,"06,97.28",confirmed,local-GRETIL,sapadmAM padminImiva,"tAM padminIM vAnyarUpAm#} MEGH. 81. {#sapadmAM padminImiva#} MBH. 6,4613. R. 5,18,6 ({#sapadmAmiva#} zu lesen). KATHĀS. 21,10. {#pattracCAyAsu — dIrGikApadminInAm#} MĀLAV. 33. {#vAr"
PWG-L92296-MBH6.5031,6,5031,vipracitta,fehlerhaft,high,Bomb,quote-exact,"01,59.21",confirmed,local-GRETIL,vipracitti,"{#vipracitta#}¦ MBH. 6,5031 fehlerhaft für {#vipracitti#}, wie die ed. Bomb. liest."
PWG-L22844-MBH6.5203,6,5203,gfDra,zu lesen,high,,quote-exact,"06,108.6",confirmed,local-GRETIL,gfDrA nilIyante,"#} (eher wohl {#gfDrA nilIyante#} zu lesen) {#BAratAnAM camUM prati#} MBH. 6,5203. {#gfDrI#} f. {%das Weibchen%}"
PWG-L86440-MBH6.5203,6,5203,lI,fehlerhaft,high,Bomb,quote-exact,"06,108.6",confirmed,local-GRETIL,gfDrARi lIyante,"n —, Verschwinden in%} PAÑCAR. 1,1,46. — {#gfDrARi lIyante#} MBH. 6,5203 fehlerhaft für {#gfDrA nilI˚#}, wie die ed. Bomb. liest; {#lIna#} fehlerhaft für {#nIla#} <"
PWG-L86440-MBH6.5203,6,5203,lI,fehlerhaft,high,Bomb,quote-exact,"06,108.6",confirmed,local-GRETIL,gfDrARi lIyante,"n —, Verschwinden in%} PAÑCAR. 1,1,46. — {#gfDrARi lIyante#} MBH. 6,5203 fehlerhaft für {#gfDrA nilI˚#}, wie die ed. Bomb. liest; {#lIna#} fehlerhaft für {#nIla#} MBH. 14,2693 (ed. Bomb. {#nIla#}). R."
PWG-L97991-MBH6.5649,6,5649,Saya,zu lesen,high,Bomb,quote-exact,"06,112.110",confirmed,local-GRETIL,SAlvASrayAH,"ILSON. — g〉 pl. N. pr. eines Volkes MBH. 6,5649 (ed. Bomb. {#SAlvASrayAH#} st. {#SAlvAH SayAH#}). — h〉 {#Sayasya vrataM sattrasyarDiH#} (so ist zu lesen) N. eines Sāman Ind. St. 3,239,a. — 3〉 n.</lex"
PWG-L97991-MBH6.5649,6,5649,Saya,st.,medium,Bomb,quote-exact,"06,112.110",confirmed,local-GRETIL,SAlvASrayAH,"ILSON. — g〉 pl. N. pr. eines Volkes MBH. 6,5649 (ed. Bomb. {#SAlvASrayAH#} st. {#SAlvAH SayAH#}). — h〉 {#Sayasya vrataM sattrasyarDiH#} (so ist zu lesen"
PWG-L23822-MBH6.5680,6,5680,grAha,zu lesen,high,,quote-exact,"06,114.104",confirmed,local-GRETIL,UrugrAhagfhItASca nAByaDAvanta pARqavAn,"ha#} {%Schenkellähmung%}: {#UrugrAhagfhItASca nAByaDAvanta pARqavAn#} MBH. 6,5680. So ist auch zu lesen AV. 11,9,12 st. {#urugrAha#} (wie schon u. d. W. verm"
PWG-L23822-MBH6.5680,6,5680,grAha,st.,medium,,quote-exact,"06,114.104",confirmed,local-GRETIL,UrugrAhagfhItASca nAByaDAvanta pARqavAn,"ha#} {%Schenkellähmung%}: {#UrugrAhagfhItASca nAByaDAvanta pARqavAn#} MBH. 6,5680. So ist auch zu lesen AV. 11,9,12 st. {#urugrAha#} (wie schon u. d. W. vermuthet worden ist) und MBH"
PWG-L58010-MBH7.70,7,70,marzaRIya,zu lesen,high,,quote-exact,"01,212.31",confirmed,local-GRETIL,nahi me marzaRIyo 'yamarjunasya vyatikramaH,"{#nahi me marzaRIyo 'yamarjunasya vyatikramaH#} MBH. 1,7961. 7,70 ({#marza˚#} zu lesen st. {#'marza˚#}) = 8,1730. PRAB. 55,2. [Page5-0596] {"
PWG-L58010-MBH7.70,7,70,marzaRIya,st.,medium,,quote-exact,"01,212.31",confirmed,local-GRETIL,nahi me marzaRIyo 'yamarjunasya vyatikramaH,"{#nahi me marzaRIyo 'yamarjunasya vyatikramaH#} MBH. 1,7961. 7,70 ({#marza˚#} zu lesen st. {#'marza˚#}) = 8,1730. PRAB. 55,2. [Page5-0596] {#na marz"
PWG-L51365-MBH7.92,7,92,plu,zu lesen,high,,quote-exact,"07,3.3",confirmed,local-GRETIL,srotasA yAmuneneva,"ls>. {#srotasA yAmuneneva#} (so ist zu lesen) {#SarOGeRa pariplutaH#} MBH. 7,92. {#harzeRAsmi pariplutaH#} 12,18"
PWG-L72334-MBH7.205,7,205,KAd,fehlerhaft,high,Calc,quote-exact,"07,6.26",confirmed,local-GRETIL,mAMsAni pipAsantaSca SoRitam,"{#biBakzizanto#} ed. Calc.) {#mAMsAni pipAsantaSca SoRitam#} MBH. 7,205. — {#A#}, {#AKAditadviradaSoRita#} MUDRĀR. 27,6 fehlerhaft für {#AsvAdita˚#}. — {#pra#} {%kauen, zerbeissen%}: {#pra yatKAda^ti\"
PWG-L88015-MBH7.661,7,661,vapu,fehlerhaft,high,Bomb,quote-exact,"07,15.42",confirmed,local-GRETIL,SUrAsTicaya,"s>MĀRK. P. 1,42. fgg. Vgl. {#vapus#}. — {#SUrAsTivapu#} MBH. 7,661 fehlerhaft für {#SUrAsTicaya#}, wie die ed. Bomb. liest."
PWG-L45139-MBH7.702,7,702,piRqa,zu lesen,high,,quote-exact,"07,16.30",confirmed,local-GRETIL,brahmasvahAriRaScEva rAjapiRqApahAriRaH,"5,4362. {#brahmasvahAriRaScEva rAjapiRqApahAriRaH#} [Page4-0709] 7,702. {#Bartf˚#} PAÑCAT. 71,4. {#saPalIkftaBartfpiRqastapasvI#} (so ist wohl zu lesen) MĀLAV. 68,18. {#piRqaspfhAM parityajya#} RĀJA-T"
PWG-L44683-MBH7.813,7,813,pArAvata,fälschlich,medium,,quote-exact,"07,19.22",confirmed,local-GRETIL,pArAvatasavarRASva,"s>MBH. 7,953. Daher führt er den Beinamen {#pArAvatasavarRASva#} 813 (fälschlich {#pAravatasu˚#} 816) und {#pAravatASva#} 6,2331. — c〉 {%eine"
PWG-L51215-MBH7.986,7,986,prezyakara,fehlerhaft,high,,quote-exact,"07,22.20",confirmed,local-GRETIL,yantuH prezyakarA hayAH,">adj. {%Jmdes Befehle ausführend%}: {#yantuH prezyakarA hayAH#} MBH. 7,986. Wohl fehlerhaft für {#prezakara#}."
PWG-L84873-MBH7.1028,7,1028,ruc,fehlerhaft,high,Bomb,quote-exact,"06,69.29",confirmed,local-GRETIL,atyarocata,"cate#} MBH. 8,1400. — {#prati#}, {#pratyarocata#} MBH. 7,1028 fehlerhaft für {#atyarocata#}, wie die [Page6-0378] ed. Bomb. liest. — caus. a"
PWG-L88503-MBH7.1046,7,1046,vart,zu lesen,high,Bomb,quote-exact,"07,23.1",confirmed,local-GRETIL,ye nyavartanta,"ls>. 4,3,5. — {#nyava#} scheinbar MBH. 7,1046, wo aber mit der ed. Bomb. {#ye nyavartanta#} st. {#nyavavartanta#} zu lesen ist. — {#samava#} caus. {%zuwenden, kehren gegen%} ŚAT. BR. 3,5,3"
PWG-L88503-MBH7.1046,7,1046,vart,st.,medium,Bomb,quote-exact,"07,23.1",confirmed,local-GRETIL,ye nyavartanta,"ls>. 4,3,5. — {#nyava#} scheinbar MBH. 7,1046, wo aber mit der ed. Bomb. {#ye nyavartanta#} st. {#nyavavartanta#} zu lesen ist. — {#samava#} caus. {%zuwenden, k"
PWG-L112767-MBH7.1200,7,1200,soQar,fehlerhaft,high,,quote-exact,"07,26.6",confirmed,local-GRETIL,SastranipAtAnAmagnisparSasya ca,"zyati#} R. GORR. 1,38,9. {#SastranipAtAnAmagnisparSasya ca#} MBH. 7,1200. = {#marzaRa#} H. an. 2,132. = {#titikzAsaMyukta#} MED. ḍh. 5. = {#Sakta#} ({#sakta#} fehlerhaft H. an.) H. an. MED."
PWG-L94954-MBH7.1610,7,1610,vfndAraka,fälschlich,medium,Calc,quote-exact,"03,124.10",confirmed,local-GRETIL,vfndArakaM,"b> eines der 100 Söhne des Dhṛtarāṣṭra MBH. 1,4547. 7,1610. {#vfndArakaM#} ({#vfkzArakaM#} fälschlich ed. Calc.) {#vIraM kurURAM kIrtivarDanam#} 1872. <div n=""v"""
PWG-L88549-MBH7.2160,7,2160,varD,fehlerhaft,high,,quote-exact,"01,3.150",confirmed,local-GRETIL,parivartay,artay#} {%umwandeln%}: {#sarvaM tatkAYcanamayaM kAlena parivarDitam#} MBH.
PWG-L27356-MBH7.2232,7,2232,jArUTya,zu lesen,high,,quote-exact,"03,275.69",confirmed,local-GRETIL,daSASvameDAnAjahre jArUTyAnsa nirargalAn,": {#daSASvameDAnAjahre jArUTyAnsa nirargalAn#} MBH. 3,16601. 7,2232 (wo {#sa jArUTyam#} zu lesen ist). 12,952. HARIV. 2344. {#jArutTya#} R. 6,113,10."
PWG-L40057-MBH7.2361,7,2361,nizka,lies,high,,quote-exact,"03,24.2",confirmed,local-GRETIL,hiraRyanizkAn,"rAhmaReByo 'dadannizkaM#} (lies {#nizkAn#}) {#sOvarRasya praBAvataH#} MBH. 7,2361. fgg. {#hiraRyanizkAn#} <ls n="
PWG-L45729-MBH7.2403,7,2403,puRyajana,lies,high,,quote-exact,"01,70.3",confirmed,local-GRETIL,daSa prAcetasaH,"zAMsi sarpAH#} [Page4-0760] {#pu˚ pitaraH#} 6,16. MBH. 7,2403. HARIV. 80. {#daSa prAcetasaH#} (lies {#prace˚#}) {#putrAH santaH puRyajanAH smftAH#} MBH. 1,3129. als Beiw."
PWG-L91581-MBH7.2615,7,2615,vid,st.,medium,Bomb,quote-exact,"03,7.5",confirmed,local-GRETIL,paryadevayat,"R. 14,22. Bisweilen fälschlich für {#paridevay#}, z. B. MBH. 7,2615, wo die ed. Bomb. {#paryadevayat#} st. {#parivedayan#} der ed. Calc. liest; st. {#parivedita#} R. 2,3"
PWG-L91581-MBH7.2615,7,2615,vid,st.,medium,Bomb,quote-exact,"03,7.5",confirmed,local-GRETIL,paryadevayat,"R. 14,22. Bisweilen fälschlich für {#paridevay#}, z. B. MBH. 7,2615, wo die ed. Bomb. {#paryadevayat#} st. {#parivedayan#} der ed. Calc. liest; st. {#parivedita#} R. 2,39,40 (38,50 GORR.) hat die ed."
PWG-L42113-MBH7.2674,7,2674,padmakarRika,fehlerhaft,high,,quote-exact,"07,53.27",confirmed,local-GRETIL,padmakarRikamaDyasTa,"orm einer Wasserrose aufgestellten Heeres%}: {#padmakarRikamaDyasTa#} MBH. 7,2674. Wohl nur fehlerhaft für {#˚karRikA#}."
PWG-L114678-MBH7.2725,7,2725,syamantapaYcaka,fehlerhaft,high,Bomb,quote-exact,"07,121.41",confirmed,local-GRETIL,syamantapaYcaka,"{#syamantapaYcaka#}¦ MBH. 6,7. 7,2725. BHĀG. P. 10,82,2 fehlerhaft für {#samanta˚#}, wie die ed. Bomb. des MBH. liest."
PWG-L88503-MBH7.3077,7,3077,vart,fehlerhaft,high,,quote-exact,"01,144.17",confirmed,local-GRETIL,pitfpEtAmahaM rAjyam,"BHĀG. P. 2,7,27. {%abhanden gekommen%}: {#pitfpEtAmahaM rAjyam#} MBH. 7,3077. Oefters fehlerhaft für {#apavfkta#} (s. u. {#varj#} mit {#apa#}) {%absolvirt%}, z. B. {#yU"
PWG-L88101-MBH7.3123,7,3123,var,st.,medium,Bomb,quote-exact,"07,64.3",confirmed,local-GRETIL,aBihArayatsu,"H. 4,"">1508. 5,5829. 7,3131 (3123 liest die ed. Bomb. {#aBihArayatsu#} st. {#AvArayatsu#}). {%hemmen%}: {#sAradAruBirapAM saMpAtamAvArayet#} VARĀH. BṚH. S."
PWG-L112096-MBH7.3383,7,3383,sUci,fehlerhaft,high,Bomb,quote-exact,"07,68.44",confirmed,local-GRETIL,aSucIn jawilAnanAn,". — Hier und da fehlerhaft {#SU˚#} geschrieben. {#SUcIjawilalAlasAn#} MBH. 7,3383 fehlerhaft für {#aSucIn jawilAnanAn#}, wie die ed. Bomb. liest (hiernach ist das in den Nac"
PWG-L82614-MBH7.3640,7,3640,yODizWira,st.,medium,Bomb,quote-exact,"07,73.29",confirmed,local-GRETIL,yODizWirAH sTitAH,"— 2〉 m. patron. MBH. 6,1732. 7,3640 ({#yODizWirAH sTitAH#} st. {#yODizWirAdayaH#} ed. Bomb.). f. {#I#} HARIV. 9196."
PWG-L103162-MBH7.3800,7,3800,saMsTa,zu lesen,high,Bomb,quote-exact,"07,158.7",confirmed,local-GRETIL,karRo hastasaMsTayA,"3,698. {#pAtAlatala˚#} 15757. 7,3800 ({#karRo hastasaMsTayA#} mit der ed. Bomb. zu lesen). {#drOpadItalpa˚#} 8,3505. R. 4,45,9. {#ari˚#} 5,3"
PWG-L111856-MBH7.3862,7,3862,susaMgraha,fehlerhaft,high,Bomb,quote-exact,"03,6.20",confirmed,local-GRETIL,sasaMgraha,"d. Oxf. H. 315,a, No. 748, Z. 9. Vgl. {#sArAtsAra˚#}. — MBH. 7,3862 fehlerhaft für {#sasaMgraha#}, wie die ed. Bomb. [Page7-1144] liest."
PWG-L106241-MBH7.4230,7,4230,saMBAvana,zu lesen,high,,quote-exact,"05,139.18",confirmed,local-GRETIL,mama pArTasya coBayoH,"lokasya#} (subj.) {#mama pArTasya coBayoH#} (obj.) MBH. 7,423"
PWG-L88503-MBH7.5406,7,5406,vart,fehlerhaft,high,,quote-exact,"08,20.6",confirmed,local-GRETIL,udvfttalocana,"haft für {#udvfta#} {%weit geöffnet, aufgerissen%}: {#udvfttalocana#} MBH. 7,5406. {#"
PWG-L83441-MBH7.5940,7,5940,raTANga,st.,medium,Bomb,quote-exact,"08,66.41",confirmed,local-GRETIL,cakraM tu,"BHĀG. P."">11,2,39. — d〉 {%die Scheibe eines Töpfers%} MBH. 7,5940. {#cakraM tu#} die ed. Bomb. st. {#raTANgaM#} der ed. Calc. — 2〉 m. Anas Casarca"
PWG-L86658-MBH7.6519,7,6519,lokatA,zu lesen,high,Bomb,quote-exact,"07,125.25",confirmed,local-GRETIL,gantA salokatAm,"adj. {%im Besitz seiner Welt seiend%} BHĀG. P. 4,24,7. MBH. 7,6519 ist st. {#gantAsmi lokatAm#} mit der ed. Bomb. {#gantA salokatAm#} zu lesen."
PWG-L86658-MBH7.6519,7,6519,lokatA,st.,medium,Bomb,quote-exact,"07,125.25",confirmed,local-GRETIL,gantA salokatAm,"adj. {%im Besitz seiner Welt seiend%} BHĀG. P. 4,24,7. MBH. 7,6519 ist st. {#gantAsmi lokatAm#} mit der ed. Bomb. {#gantA salokatAm#} zu lesen."
PWG-L57252-MBH7.6537,7,6537,man,zu lesen,high,Bomb,quote-exact,"07,126.9",confirmed,local-GRETIL,puMsAM trizu lokezu sarvaSUramamaMsmahi,">ed. Bomb. zu lesen) {#puMsAM trizu lokezu sarvaSUramamaMsmahi#} MBH. 7,6537. {#mA maMsTAH#} RĀJ"
PWG-L86499-MBH7.6624,7,6624,luq,st.,medium,,quote-exact,"07,100.27",confirmed,local-GRETIL,nalinI dviradeneva samantAdvipraloqitA,"n, in Unordnung bringen%}: {#nalinI dviradeneva samantAdvipraloqitA#} MBH. 7,6624. st. dessen {#pratiloqitA#} ({#praviloqitA#}?) 4999. — {#"
PWG-L54756-MBH7.6672,7,6672,BAz,fehlerhaft,high,Bomb,quote-exact,"01,208.17",confirmed,local-GRETIL,avaBAzayat,"S. 17,23. {#avaBAzayat#} MBH. 12,8345 und {#avaBAzitA#} 7,6672 fehlerhaft für {#avaBAsayat#} [Page5-0268] und {#avaBAsitA#}, wie die ed. Bomb. liest. <div"
PWG-L43685-MBH7.6985,7,6985,palAy,st.,medium,,quote-exact,"01,69.27",confirmed,local-GRETIL,palAyizyati,". KATHĀS. 43,130. 45,265. {#palAyiTAH#} MBH. 7,6985. {#apalAyizWAH#} ŚĀṄKH. ŚR. 13,2,4. 7. {#palAyizya/mARa#} TS. 7,1,19,1. {#palAyizyati#} (so ist st. {#palAsyatyapi#} zu lesen) ŚATR. 14,107. {#palAy"
PWG-L79133-MBH7.7350,7,7350,pratikANkzin,st.,medium,Bomb,quote-exact,"07,139.29",confirmed,local-GRETIL,pratikANkzin,"{#pratikANkzin#}¦, MBH. 7,7350 liest die ed. Bomb. {#parasparajigIzayA#} st. {#vijayaM pratikANkziRoH#}."
PWG-L49739-MBH7.7397,7,7397,pravaRa,lies,high,,quote-exact,"07,41.7",confirmed,local-GRETIL,pravaRAdiva kuYjaraH,"ARi#} MBH. 8,2369. {#ApatantamavAseDatpravaRAdiva kuYjaram#} 7,7397. {#vArdDakzatrirupAseDat#} (lies {#apAseDat#}) {#pravaRAdiva kuYjaraH#} (lies {#kuYjaram#}) 1748. {#t"
PWG-L49739-MBH7.7397,7,7397,pravaRa,lies,high,,quote-exact,"07,41.7",confirmed,local-GRETIL,pravaRAdiva kuYjaraH,"ARi#} MBH. 8,2369. {#ApatantamavAseDatpravaRAdiva kuYjaram#} 7,7397. {#vArdDakzatrirupAseDat#} (lies {#apAseDat#}) {#pravaRAdiva kuYjaraH#} (lies {#kuYjaram#}) 1748. {#tenEvamukto pravaRAdivodakaM yaT"
PWG-L77161-MBH7.7894,7,7894,nimnita,st.,medium,Bomb,quote-exact,"07,131.30",confirmed,local-GRETIL,nimnitodara,": {#nimnitodara#} Lesart der ed. Bomb. MBH. 7,6792. 7894 st. {#nirRatodara (nirnatodara)#} der ed. Calc."
PWG-L81526-MBH7.8210,7,8210,yam,st.,medium,Bomb,quote-exact,"01,219.3",confirmed,local-GRETIL,udyatAstra,"g. DAŚAK._in_BENF. Chr. 193,16. {#udyatAstra#} MBH. 7,8210 ({#nahyudyatAstraM#} ed. Bomb. st. {#na sUdyatAstraM#} der ed. Calc.). R. 1,56,5. {#udyatAyuDa#}"
PWG-L115989-MBH7.8346,7,8346,han,zu lesen,high,,quote-exact,"07,158.50",confirmed,local-GRETIL,samAjaGnus,"— 2〉 {%anschlagen%} (eine Trommel) TBR. 1,3,6,2. MBH. 7,8346. HARIV. 2668 (mit der neueren Ausg. {#samAjaGnus#} st. {#samAhanyus#} zu lesen). {#samAjaGne#} MBH. 1,7941. — 3〉 partic. {#samAhata#} <div"
PWG-L115989-MBH7.8346,7,8346,han,st.,medium,,quote-exact,"07,158.50",confirmed,local-GRETIL,samAjaGnus,"— 2〉 {%anschlagen%} (eine Trommel) TBR. 1,3,6,2. MBH. 7,8346. HARIV. 2668 (mit der neueren Ausg. {#samAjaGnus#} st. {#samAhanyus#} zu lesen). {#samAjaGne#} MBH. 1,7941. — 3〉 pa"
PWG-L49040-MBH7.8433,7,8433,pratyudGAta,fehlerhaft,high,,quote-exact,"05,139.16",confirmed,local-GRETIL,pratyudyAta,"{#pratyudGAta#}¦ MBH. 7,8433 wohl fehlerhaft für {#pratyudyAta#}."
PWG-L60591-MBH7.8773,7,8773,miSray,zu lesen,high,Bomb,quote-exact,"07,164.129",confirmed,local-GRETIL,raTasyASvAn,"AMSca haMsavarRErhayottamEH . vyAmiSrayadraRe#} MBH. 7,5440. 8773, wo mit der ed. Bomb. {#'Ta tasyASvAn#} st. {#raTasyASvAn#} zu lesen ist. — {#vi#} {%unter einander mengen%}: {#vAyuBUtaH sa vastrARi "
PWG-L60591-MBH7.8773,7,8773,miSray,st.,medium,Bomb,quote-exact,"07,164.129",confirmed,local-GRETIL,raTasyASvAn,"AMSca haMsavarRErhayottamEH . vyAmiSrayadraRe#} MBH. 7,5440. 8773, wo mit der ed. Bomb. {#'Ta tasyASvAn#} st. {#raTasyASvAn#} zu lesen ist. — {#vi#} {%unter einander mengen%}: {#vAyuB"
PWG-L114959-MBH7.8828,7,8828,svan,zu schreiben,high,,quote-exact,"07,165.12",confirmed,local-GRETIL,raTAH svananti,"4,6. {#svanate SaNKaH#} MBH. 7,4170. {#raTAH svananti#} 8828. {#sasvanurdevavAdyAni#} R. GORR. 1,50,20. MĀRK. P. 66,26 ({#˚vAdyAni sa˚#} zu schreiben). 116,59. 128,14 ({#˚vAdyAni sa˚#} zu schreib"
PWG-L113928-MBH7.8922,7,8922,sTA,zu lesen,high,Bomb,quote-exact,"06,54.18",confirmed,local-GRETIL,dravamARAM,"chen, anhalten%}: {#raTam#} MBH. 3,2819. ein fliehendes Heer 7,8922 ({#dravamARAM#} mit der ed. Bomb. zu lesen). {%stehen —, nicht weitergehen —, zurücklassen, nicht mit sich nehmen%}: ein Heer MB"
PWG-L53686-MBH7.9226,7,9226,brU,zu lesen,high,Bomb,quote-exact,"07,170.32",confirmed,local-GRETIL,yenAvibruvatA praSnam,"AV. BR. 15,7,5. MBH. 2,2248. 2306. 7,9226 (wo mit der ed. Bomb. {#yenAvibruvatA praSnam#} zu lesen ist). {#praSnAnkAMScidvibruvARam#} 1,166. {#vedAnvibruvan#} <ls n=""MBH."
PWG-L102815-MBH7.9596,7,9596,saMvatsara,st.,medium,Bomb,quote-exact,"07,173.67",confirmed,local-GRETIL,saMvatsaraSca,"tr. MUṆḌ. UP. 2,1,6 (m. ed. POL.). MBH. 7,9596 ({#saMvatsaraSca#} st. {#saMvatsarARi#} ed. Bomb.). HARIV. 11774. — 2〉 {%das 1"
PWG-L88101-MBH8.601,8,601,var,fehlerhaft,high,,quote-exact,"08,20.6",confirmed,local-GRETIL,udvfttalocana,"oDAdudvftya cakzuzI#} MBH. 7,869. 4051. 8,601. {#udvftta#} fehlerhaft für {#udvfta#} in {#udvfttalocana#} 7,5406. {#udvfttanayana#} <ls n=""MB"
PWG-L91039-MBH8.667,8,667,viguRa,fehlerhaft,high,Bomb,quote-exact,"08,12.54",confirmed,local-GRETIL,taddviguREH,"""SUŚR. 2,"">523,16. ŚĀRṄG. SAṂH. 1,2,4. — {#tadviguREH#} MBH. 8,667 fehlerhaft für {#taddviguREH#}, wie die ed. Bomb. liest. Vgl. {#vEguRya#}."
PWG-L70216-MBH8.1932,8,1932,kAkAkft,st.,medium,Bomb,quote-exact,"08,28.47",confirmed,local-GRETIL,kAkAH kuto,"kAkAkft#}¦ adj. kākā {%schreiend%}, von der Krähe MBH. 8,1932. {#kAkAH kuto#} st. {#kAkAkfto#} ed. Bomb. — Vgl. {#kAkavASin#}."
PWG-L59390-MBH8.2353,8,2353,mA,zu lesen,high,,quote-exact,"01,92.36",confirmed,local-GRETIL,pArTivottamam,"trotz der Uebereinstimmung beider Ausgg.) {#pArTivottamam#} MBH. 8,2353"
PWG-L64234-MBH8.2381,8,2381,apAra,st.,medium,,quote-exact,"08,33.63",confirmed,local-GRETIL,tasyAH pAramapAraM ca vrajanti vijayEziRaH,"HALĀY. 3,45. {#tasyAH pAramapAraM ca vrajanti vijayEziRaH#}"
PWG-L39163-MBH8.2411,8,2411,nirapekza,zu lesen,high,,quote-exact,"06,100.7",confirmed,local-GRETIL,nirapekzaH,"9. {#nirapekzaH#} (so zu lesen) {#SarIre#} MBH. 8,2411. {#SarIra˚#} RĀJA-TAR. 6,245. {#kalatranirapekz"
PWG-L106166-MBH8.3290,8,3290,saMprahAra,zu lesen,high,,quote-exact,"04,33.6",confirmed,local-GRETIL,saMprahAre,"H. 2,1977. 2115. 3,16374. 8,3290 (wohl {#saMprahAre#} zu lesen). HARIV. 7546. R. 3,30,7. 43,17. 7,18,15<"
PWG-L56705-MBH8.3509,8,3509,mad,druckfehler,high,Bomb,quote-exact,"03,132.2",confirmed,local-GRETIL,saMpravfttaH,"rsessen auf%} (inf.): {#yatastvamakzErdevituM saMpramattaH#} MBH. 8,3509; vielleicht nur Druckfehler für {#saMpravfttaH#}, wie die ed. Bomb. liest. — 2〉 {%sorglos, achtlo"
PWG-L88503-MBH8.4009,8,4009,vart,statt,medium,,quote-exact,"01,2.195",confirmed,local-GRETIL,prAvartaka,"%zur Erscheinung bringen, bilden, schaffen%}: {#nadIM prAvartayitvA#} MBH. 8,4009. {#prAvartayanti te varRAnASramAMScEva sarvaSaH#} HARIV. 461. Aus metrischen Rücksichten statt {#prava˚#}. — Vgl. {#pr"
PWG-L108179-MBH8.4034,8,4034,sAD,st.,medium,,quote-exact,"01,203.17",confirmed,local-GRETIL,prasADyatAm,""">— {#sam#} caus. 1〉 {%bezwingen, in seine Gewalt bekommen%} MBH. 8,4034. HARIV. 4032 ({#prasADyatAm#} st. {#saMsA˚#} die neuere Ausg.). {#Soko mAM saMsADayati vegena yaTA kUlaM nadI"
PWG-L37436-MBH8.4040,8,4040,nagnajit,zu lesen,high,,quote-exact,"05,47.69",confirmed,local-GRETIL,nAgnajitAH,"nagnajitAstvayA . gAnDArASca yayA DftyA jitAH saMKye sudurjayAH ..#} MBH. 8,4040 ist ohne Zweifel {#nAgnajitAH#} {%die Kinder des%} Nagnajit zu lesen. {#nagnajitI#} HARIV. 6701. 9179. 9186 f"
