dict,parvan,verse,form,edition,L,headword_slp1
PWG,3,1242,full,,8674,AnfRya
PWG,3,1258,full,,8674,AnfRya
PWG,3,1116,full,,8679,AnfSaMsya
PWG,3,13989,cont,,8679,AnfSaMsya
PWG,17,79,full,,8679,AnfSaMsya
PWG,2,1636,full,,8688,Antarikza
PWG,3,12839,full,,8704,AnDra
PWG,1,4977,full,,8712,Ap
PWG,2,1227,full,,8712,Ap
PWG,3,38,full,,8712,Ap
PWG,3,1046,full,,8712,Ap
PWG,3,14244,cont,,8712,Ap
PWG,1,1090,full,,8712,Ap
PWG,2,1007,full,,8712,Ap
PWG,3,13191,full,,8712,Ap
PWG,3,161,full,,8712,Ap
PWG,2,534,full,,8712,Ap
PWG,3,14458,full,,8712,Ap
PWG,2,632,full,,8712,Ap
PWG,1,6469,full,,8712,Ap
PWG,5,17,full,,8712,Ap
PWG,1,5875,full,,8712,Ap
PWG,2,989,full,,8712,Ap
PWG,2,2590,full,,8712,Ap
PWG,1,7714,full,,8712,Ap
PWG,2,627,full,,8712,Ap
PWG,3,490,full,,8712,Ap
PWG,3,1763,full,,8712,Ap
PWG,14,597,full,,8712,Ap
PWG,2,866,full,,8712,Ap
PWG,3,16595,full,,8712,Ap
PWG,3,10449,cont,,8712,Ap
PWG,5,7079,full,,8712,Ap
PWG,15,1073,full,,8712,Ap
PWG,15,186,full,,8712,Ap
PWG,3,13505,full,,8712,Ap
PWG,3,13541,full,,8712,Ap
PWG,3,11281,full,,8712,Ap
PWG,3,11368,full,,8712,Ap
PWG,1,5515,full,,8712,Ap
PWG,4,503,full,,8712,Ap
PWG,2,563,full,,8712,Ap
PWG,3,17327,full,,8712,Ap
PWG,4,2246,full,,8712,Ap
PWG,4,480,cont,,8712,Ap
PWG,3,14899,full,,8712,Ap
PWG,4,1008,full,,8712,Ap
PWG,3,632,full,,8712,Ap
PWG,3,11454,cont,,8712,Ap
PWG,3,15723,cont,,8712,Ap
PWG,1,1734,full,,8712,Ap
PWG,3,1046,full,,8712,Ap
PWG,3,1352,cont,,8712,Ap
PWG,3,8254,cont,,8712,Ap
PWG,3,13536,cont,,8712,Ap
PWG,1,6175,full,,8712,Ap
PWG,18,296,full,,8712,Ap
PWG,1,5918,full,,8712,Ap
PWG,1,10887,cont,,8712,Ap
PWG,3,2154,full,,8712,Ap
PWG,3,2191,full,,8712,Ap
PWG,1,818,full,,8712,Ap
PWG,1,1850,cont,,8712,Ap
PWG,1,2998,cont,,8712,Ap
PWG,4,1664,full,,8712,Ap
PWG,3,13289,full,,8712,Ap
PWG,4,1739,full,,8712,Ap
PWG,4,1748,cont,,8712,Ap
PWG,14,242,full,,8712,Ap
PWG,2,171,full,,8712,Ap
PWG,1,5874,full,,8712,Ap
PWG,3,1833,full,,8712,Ap
PWG,3,1850,cont,,8712,Ap
PWG,2,1616,full,,8712,Ap
PWG,3,2852,full,,8712,Ap
PWG,2,1227,full,,8712,Ap
PWG,3,2566,full,,8712,Ap
PWG,1,5243,full,,8712,Ap
PWG,4,22,full,,8712,Ap
PWG,1,4708,full,,8712,Ap
PWG,3,1883,full,,8712,Ap
PWG,3,408,full,,8712,Ap
PWG,3,11366,full,,8712,Ap
PWG,3,2337,full,,8712,Ap
PWG,1,5188,full,,8712,Ap
PWG,3,14378,full,,8712,Ap
PWG,3,12883,full,,8712,Ap
PWG,14,299,full,,8712,Ap
PWG,14,304,cont,,8712,Ap
PWG,14,306,cont,,8712,Ap
PWG,14,308,cont,,8712,Ap
PWG,3,7068,full,,8712,Ap
PWG,3,13940,cont,,8712,Ap
PWG,5,445,full,,8712,Ap
PWG,16,83,full,,8712,Ap
PWG,14,2561,full,,8712,Ap
PWG,1,6885,full,,8712,Ap
PWG,1,8103,cont,,8712,Ap
PWG,3,9911,full,,8712,Ap
PWG,3,9907,full,,8712,Ap
PWG,1,6872,full,,8712,Ap
PWG,1,8139,full,,8712,Ap
PWG,3,14208,full,,8714,Apa
PWG,1,7896,full,,8719,ApagA
PWG,3,6038,full,,8719,ApagA
PWG,2,1340,full,,8720,Apageya
PWG,2,1785,cont,,8720,Apageya
PWG,5,6085,full,,8720,Apageya
PWG,5,6092,cont,,8720,Apageya
PWG,3,14846,full,,8722,ApaRa
PWG,2,821,full,,8722,ApaRa
PWG,1,3918,full,,8747,Apava
PWG,1,620,full,,8761,ApAna
PWG,1,623,cont,,8761,ApAna
PWG,3,16178,full,,8761,ApAna
PWG,3,12234,full,,8773,ApIqa
PWG,1,7314,full,,8773,ApIqa
PWG,1,1551,full,,8784,ApUraRa
PWG,1,6859,full,,8792,Apomaya
PWG,14,806,full,,8792,Apomaya
PWG,1,1553,full,,8796,Apta
PWG,15,386,full,,8797,AptakArin
PWG,16,207,full,,8797,AptakArin
PWG,14,2620,full,,8802,Apti
PWG,3,6002,full,,8813,ApyAyana
PWG,1,1814,full,,8825,Aplavana
PWG,3,12640,full,,8842,AbADa
PWG,2,223,full,,8842,AbADa
PWG,1,3975,full,,8842,AbADa
PWG,3,16289,full,,8842,AbADa
PWG,3,14132,full,,8852,ABA
PWG,1,6567,full,,8852,ABA
PWG,3,1350,full,,8852,ABA
PWG,3,10980,full,,8857,ABAs
PWG,1,350,full,,8875,ABizecanika
PWG,3,15970,full,,8875,ABizecanika
PWG,2,1192,full,,8880,ABIra
PWG,2,1832,cont,,8880,ABIra
PWG,3,12840,full,,8880,ABIra
PWG,14,832,full,,8880,ABIra
PWG,16,223,full,,8880,ABIra
PWG,16,270,cont,,8880,ABIra
PWG,3,388,full,,8883,ABIla
PWG,3,9957,full,,8891,ABoga
PWG,15,1077,full,,8891,ABoga
PWG,3,12387,full,,8891,ABoga
PWG,16,118,full,,8891,ABoga
PWG,2,202,full,,8894,AByantara
PWG,1,7577,full,,8896,AByAsika
PWG,3,1215,full,,8901,Ama
PWG,2,1243,full,,8912,AmantraRa
PWG,3,8333,full,,8925,AmaraRAntika
PWG,14,466,full,,8925,AmaraRAntika
PWG,15,237,full,,8927,Amarda
PWG,3,11570,full,,8931,Amalaka
PWG,3,10039,full,,8931,Amalaka
PWG,1,7586,full,,8931,Amalaka
PWG,3,13973,full,,8940,AmASaya
PWG,3,86,full,,8948,Amiza
PWG,3,8527,full,,8964,AmUrtarayasa
PWG,3,10293,cont,,8964,AmUrtarayasa
PWG,12,1004,full,,8964,AmUrtarayasa
PWG,12,1011,cont,,8964,AmUrtarayasa
PWG,3,4042,full,,8979,AmnAya
PWG,3,253,full,,8982,Ambikeya
PWG,3,598,cont,,8982,Ambikeya
PWG,1,7584,full,,8987,Amra
PWG,2,703,full,,8987,Amra
PWG,2,704,cont,,8987,Amra
PWG,3,11567,full,,8987,Amra
PWG,1,7584,full,,8995,AmrAtaka
PWG,3,11567,full,,8995,AmrAtaka
PWG,2,201,full,,9005,Aya
PWG,3,8599,full,,9005,Aya
PWG,3,14701,cont,,9005,Aya
PWG,2,2107,full,,9015,Ayati
PWG,3,1412,full,,9015,Ayati
PWG,3,14799,full,,9015,Ayati
PWG,3,13229,full,,9020,AyattatA
PWG,1,6953,full,,9027,Ayamya
PWG,1,582,full,,9032,Ayasa
PWG,3,689,full,,9032,Ayasa
PWG,3,14999,cont,,9032,Ayasa
PWG,1,3155,full,,9039,AyAti
PWG,3,11029,full,,9040,AyAna
PWG,3,165,full,,9042,AyAma
PWG,14,1337,full,,9042,AyAma
PWG,3,74,full,,9045,AyAsa
PWG,14,825,full,,9045,AyAsa
PWG,15,310,full,,9045,AyAsa
PWG,3,11193,full,,9049,Ayu
PWG,1,3149,full,,9049,Ayu
PWG,3,12408,full,,9049,Ayu
PWG,3,13174,full,,9049,Ayu
PWG,1,3289,full,,9054,AyuDa
PWG,3,643,full,,9054,AyuDa
PWG,1,5810,full,,9057,AyuDAgAra
PWG,1,5822,cont,,9057,AyuDAgAra
PWG,3,13323,full,,9057,AyuDAgAra
PWG,16,212,full,,9058,AyuDika
PWG,2,442,full,,9068,Ayurveda
PWG,1,2472,full,,9082,Ayuzmant
PWG,3,725,full,,9082,Ayuzmant
PWG,3,752,cont,,9082,Ayuzmant
PWG,1,2309,full,,9083,Ayuzya
PWG,2,236,full,,9083,Ayuzya
PWG,1,3151,full,,9084,Ayus
PWG,1,3760,cont,,9084,Ayus
PWG,1,974,full,,9085,Ayus
PWG,1,684,full,,9089,Ayoda
PWG,1,689,cont,,9089,Ayoda
PWG,1,584,full,,9090,AyoDana
PWG,3,16445,full,,9090,AyoDana
PWG,1,1498,full,,9095,Ara
PWG,8,2056,full,,9108,Arawwa
PWG,8,2064,cont,,9108,Arawwa
PWG,8,2068,cont,,9108,Arawwa
PWG,8,2070,cont,,9108,Arawwa
PWG,8,2110,full,,9109,Arawwaja
PWG,3,17445,full,,9115,AraReya
PWG,3,15494,full,,9116,AraRya
PWG,2,1842,full,,9116,AraRya
PWG,1,3637,full,,9116,AraRya
PWG,1,6658,cont,,9116,AraRya
PWG,15,532,full,,9117,AraRyaka
PWG,3,1129,full,,9117,AraRyaka
PWG,1,258,full,,9117,AraRyaka
PWG,5,6014,full,,9117,AraRyaka
PWG,15,812,full,,9130,AramBa
PWG,3,246,full,,9148,ArAt
PWG,1,6447,full,,9148,ArAt
PWG,1,7292,cont,,9148,ArAt
PWG,1,7157,cont,,9148,ArAt
PWG,1,419,full,,9154,ArADana
PWG,1,4348,full,,9161,ArAma
PWG,3,8327,full,,9161,ArAma
PWG,15,19,full,,9165,ArAlika
PWG,1,6846,full,,9166,ArAva
PWG,1,1213,full,,9166,ArAva
PWG,3,11592,full,,9166,ArAva
PWG,3,11603,cont,,9166,ArAva
PWG,1,4784,full,,9172,ArirADayizu
PWG,3,9923,full,,9172,ArirADayizu
PWG,3,13492,cont,,9172,ArirADayizu
PWG,12,1604,full,,9172,ArirADayizu
PWG,3,16365,full,,9179,Aruja
PWG,1,684,full,,9184,AruRi
PWG,1,695,cont,,9184,AruRi
PWG,1,2548,full,,9184,AruRi
PWG,1,2160,cont,,9184,AruRi
PWG,3,11108,full,,9192,Arurukzu
PWG,3,14723,cont,,9192,Arurukzu
PWG,1,2610,full,,9193,AruzI
PWG,3,13101,full,,9209,Arogya
PWG,3,17359,cont,,9209,Arogya
PWG,3,1708,full,,9212,AroQavya
PWG,1,372,full,,9221,ArohaRa
PWG,2,1281,full,,9221,ArohaRa
PWG,14,282,full,,9221,ArohaRa
PWG,1,353,full,,9222,ArohaRika
PWG,1,356,cont,,9222,ArohaRika
PWG,1,3725,full,,9229,Arkza
PWG,3,10411,full,,9244,ArcIka
PWG,3,10416,cont,,9244,ArcIka
PWG,3,1119,full,,9245,Arjava
PWG,14,296,full,,9245,Arjava
PWG,1,8027,full,,9252,Arjuni
PWG,3,14731,full,,9252,Arjuni
PWG,14,1958,full,,9252,Arjuni
PWG,1,2384,full,,9261,Artava
PWG,15,122,full,,9262,Arti
PWG,3,864,full,,9262,Arti
PWG,1,2188,full,,9264,Artimant
PWG,14,53,full,,9275,Ardra
PWG,14,671,full,,9275,Ardra
PWG,14,2137,full,,9297,Arya
PWG,1,5026,full,,9298,Aryaka
PWG,1,1552,full,,9298,Aryaka
PWG,5,3639,full,,9298,Aryaka
PWG,1,7424,full,,9322,Aryavrata
PWG,1,2962,full,,9335,Arza
PWG,3,8525,full,,9335,Arza
PWG,3,1167,full,,9335,Arza
PWG,2,325,full,,9343,ArzwizeRa
PWG,3,11445,full,,9343,ArzwizeRa
PWG,3,11626,cont,,9343,ArzwizeRa
PWG,14,2843,full,,9343,ArzwizeRa
PWG,3,13836,full,,9351,Alakzya
PWG,3,1541,full,,9357,Alamba
PWG,2,109,full,,9357,Alamba
PWG,3,9924,full,,9361,Alambin
PWG,14,2820,full,,9363,AlamBa
PWG,1,8148,full,,9367,Alaya
PWG,3,17379,full,,9374,Alasya
PWG,2,241,full,,9374,Alasya
PWG,2,260,cont,,9374,Alasya
PWG,3,17241,full,,9374,Alasya
PWG,3,11059,full,,9394,AliNg
PWG,14,2338,full,,9394,AliNg
PWG,3,11061,full,,9396,AliNgana
PWG,1,5438,full,,9418,Aloka
PWG,3,817,full,,9418,Aloka
PWG,1,1475,full,,9418,Aloka
PWG,1,29,cont,,9418,Aloka
PWG,2,1114,full,,9436,Avantya
PWG,2,1915,full,,9436,Avantya
PWG,3,15253,full,,9436,Avantya
PWG,1,3576,full,,9437,Avapana
PWG,3,17352,full,,9437,Avapana
PWG,1,131,full,,9445,AvaraRa
PWG,1,87,full,,9445,AvaraRa
PWG,1,2802,full,,9445,AvaraRa
PWG,1,1158,full,,9445,AvaraRa
PWG,3,9955,full,,9447,Avarta
PWG,15,422,full,,9447,Avarta
PWG,16,141,full,,9447,Avarta
PWG,3,15244,full,,9456,AvaSIra
PWG,1,5775,full,,9460,AvasaTa
PWG,3,10783,full,,9460,AvasaTa
PWG,3,14812,cont,,9460,AvasaTa
PWG,3,14850,cont,,9460,AvasaTa
PWG,14,281,full,,9460,AvasaTa
PWG,3,14181,full,,9462,AvasaTya
PWG,1,7073,full,,9469,AvApa
PWG,14,2241,full,,9469,AvApa
PWG,1,7058,full,,9476,AvAsa
PWG,3,11321,full,,9476,AvAsa
PWG,1,2868,full,,9476,AvAsa
PWG,2,1848,full,,9480,Avika
PWG,14,136,full,,9483,Avikzita
PWG,14,1882,cont,,9483,Avikzita
PWG,1,1216,full,,9492,Avila
PWG,14,1963,full,,9492,Avila
PWG,1,6547,full,,9500,Avis
PWG,14,525,full,,9509,Avftti
PWG,1,585,full,,9522,AveSa
PWG,3,398,full,,9522,AveSa
PWG,3,1387,full,,9546,ASaya
PWG,3,16221,full,,9554,ASA
PWG,3,1196,full,,9555,ASA
PWG,1,5629,full,,9555,ASA
PWG,2,721,full,,9555,ASA
PWG,3,16240,full,,9555,ASA
PWG,1,16164,full,,9567,ASAvant
PWG,1,16221,cont,,9567,ASAvant
PWG,1,42,full,,9568,ASAvaha
PWG,1,6999,cont,,9568,ASAvaha
PWG,3,13450,full,,9576,ASin
PWG,3,13447,cont,,9576,ASin
PWG,3,13994,cont,,9576,ASin
PWG,14,810,full,,9585,ASis
PWG,1,1332,full,,9593,ASIrvAda
PWG,3,544,full,,9594,ASIviza
PWG,3,8085,cont,,9594,ASIviza
PWG,3,14684,cont,,9594,ASIviza
PWG,1,2630,full,,9598,ASuga
PWG,2,1036,full,,9598,ASuga
PWG,3,11764,full,,9598,ASuga
PWG,3,820,full,,9598,ASuga
PWG,3,193,full,,9599,ASugAmin
PWG,1,309,full,,9648,ASraya
PWG,3,16109,full,,9653,ASrayavant
PWG,2,299,full,,9660,ASrAvya
PWG,2,2585,full,,9669,ASleza
PWG,1,609,full,,9684,ASvameDika
PWG,1,427,full,,9695,ASvAsana
PWG,3,12,full,,9695,ASvAsana
PWG,2,1115,full,,9701,ASvineya
PWG,1,2699,full,,9705,AzAQa
PWG,3,10036,full,,9721,As
PWG,3,10036,full,,9721,As
PWG,1,2215,full,,9721,As
PWG,1,3287,cont,,9721,As
PWG,3,12723,full,,9721,As
PWG,3,12991,cont,,9721,As
PWG,1,674,full,,9721,As
PWG,2,104,full,,9721,As
PWG,5,256,full,,9721,As
PWG,3,14465,full,,9721,As
PWG,1,674,full,,9721,As
PWG,3,1248,full,,9721,As
PWG,3,14669,full,,9721,As
PWG,1,858,full,,9721,As
PWG,1,854,full,,9721,As
PWG,3,11856,full,,9721,As
PWG,3,13330,full,,9721,As
PWG,3,16908,cont,,9721,As
PWG,3,14669,full,,9721,As
PWG,1,7265,full,,9721,As
PWG,2,405,full,,9721,As
PWG,15,575,full,,9721,As
PWG,3,3071,full,,9721,As
PWG,3,243,full,,9721,As
PWG,3,7040,full,,9721,As
PWG,3,2256,full,,9721,As
PWG,1,6026,full,,9721,As
PWG,3,1035,full,,9721,As
PWG,3,1041,cont,,9721,As
PWG,15,214,full,,9721,As
PWG,1,6320,full,,9721,As
PWG,3,16167,full,,9721,As
PWG,14,2871,full,,9721,As
PWG,1,3845,full,,9721,As
PWG,3,16883,full,,9721,As
PWG,2,1309,full,,9721,As
PWG,2,428,full,,9721,As
PWG,1,1890,full,,9721,As
PWG,3,8072,full,,9721,As
PWG,1,668,full,,9721,As
PWG,3,5051,full,,9721,As
PWG,3,4078,full,,9721,As
PWG,3,15634,full,,9721,As
PWG,3,1215,full,,9721,As
PWG,3,924,full,,9721,As
PWG,3,5014,cont,,9721,As
PWG,3,8102,cont,,9721,As
PWG,3,8169,cont,,9721,As
PWG,3,8220,cont,,9721,As
PWG,3,10826,cont,,9721,As
PWG,1,2902,full,,9721,As
PWG,1,5777,cont,,9721,As
PWG,2,280,full,,9721,As
PWG,3,10412,full,,9721,As
PWG,4,574,full,,9721,As
PWG,3,11056,full,,9721,As
PWG,3,5067,full,,9721,As
PWG,2,304,full,,9721,As
PWG,2,379,cont,,9721,As
PWG,3,10474,full,,9721,As
PWG,1,2104,full,,9721,As
PWG,3,372,full,,9721,As
PWG,14,822,full,,9721,As
PWG,3,17314,full,,9721,As
PWG,3,1904,cont,,9721,As
PWG,14,1830,full,,9721,As
PWG,16,30,full,,9753,Asava
PWG,2,808,full,,9759,AsAdana
PWG,1,1300,full,,9762,AsAra
PWG,3,765,full,,9779,Asura
PWG,13,255,full,,9781,AsurAyaRi
PWG,1,131,full,,9800,AstaraRa
PWG,3,15142,full,,9800,AstaraRa
PWG,1,7943,full,,9802,AstaraRavant
PWG,2,2031,full,,9802,AstaraRavant
PWG,2,1787,full,,9806,AstAra
PWG,1,3088,full,,9810,Astika
PWG,1,225,cont,,9810,Astika
PWG,3,13782,full,,9810,Astika
PWG,3,14512,cont,,9810,Astika
PWG,1,235,full,,9812,Astikya
PWG,3,8250,full,,9812,Astikya
PWG,1,7758,full,,9812,Astikya
PWG,1,1634,full,,9813,AstIka
PWG,1,304,full,,9813,AstIka
PWG,1,1023,cont,,9813,AstIka
PWG,1,1027,cont,,9813,AstIka
PWG,1,58,cont,,9813,AstIka
PWG,2,901,full,,9829,AsPAlana
PWG,2,900,full,,9831,AsPowa
PWG,3,11141,full,,9831,AsPowa
PWG,3,11139,cont,,9831,AsPowa
PWG,3,1566,full,,9838,Asya
PWG,2,2178,full,,9838,Asya
PWG,3,11121,full,,9854,AsrAvin
PWG,14,610,full,,9860,AsvAdya
PWG,2,664,full,,9872,Ahara
PWG,14,2072,full,,9874,AharaRa
PWG,3,10886,full,,9878,Ahartar
PWG,14,1797,full,,9878,Ahartar
PWG,1,2021,full,,9878,Ahartar
PWG,14,1791,full,,9880,Ahava
PWG,14,324,cont,,9880,Ahava
PWG,3,15260,full,,9880,Ahava
PWG,14,1772,full,,9880,Ahava
PWG,1,3053,full,,9882,AhavanIya
PWG,3,14285,full,,9882,AhavanIya
PWG,1,3222,full,,9883,AhAra
PWG,4,455,full,,9883,AhAra
PWG,1,8118,full,,9883,AhAra
PWG,3,7092,full,,9883,AhAra
PWG,15,145,full,,9883,AhAra
PWG,3,13985,full,,9883,AhAra
PWG,3,16143,full,,9883,AhAra
PWG,14,2763,full,,9883,AhAra
PWG,2,55,full,,9903,Ahuka
PWG,3,658,full,,9903,Ahuka
PWG,5,5351,full,,9903,Ahuka
PWG,3,14131,full,,9905,Ahuti
PWG,14,2700,full,,9905,Ahuti
PWG,18,152,full,,9914,Aho
PWG,3,10772,full,,9917,Ahnika
PWG,3,10905,full,,9917,Ahnika
PWG,3,15524,cont,,9917,Ahnika
PWG,3,9,full,,9925,Ahvaya
PWG,3,1348,cont,,9925,Ahvaya
PWG,3,35,full,,9925,Ahvaya
PWG,1,3411,full,,9927,Ahvayitavya
PWG,1,691,full,,9932,AhvAna
PWG,1,4391,full,,9932,AhvAna
PWG,1,4861,cont,,9932,AhvAna
PWG,3,14140,full,,9932,AhvAna
PWG,3,15146,cont,,9932,AhvAna
PWG,3,17076,cont,,9932,AhvAna
PWG,1,4394,full,,9932,AhvAna
PWG,15,830,full,,9932,AhvAna
PWG,3,489,full,,9937,Ahvfti
PWG,3,2010,full,,9940,i
PWG,3,10272,cont,,9940,i
PWG,1,5738,full,,9940,i
PWG,5,192,full,,9940,i
PWG,1,4889,full,,9940,i
PWG,4,688,full,,9940,i
PWG,1,5222,full,,9940,i
PWG,1,3405,cont,,9940,i
PWG,2,58,full,,9940,i
PWG,5,194,full,,9940,i
PWG,5,192,cont,,9940,i
PWG,3,860,full,,9940,i
PWG,2,2496,full,,9940,i
PWG,3,10746,full,,9940,i
PWG,1,6335,full,,9940,i
PWG,15,183,full,,9940,i
PWG,2,1473,full,,9940,i
PWG,3,12547,full,,9940,i
PWG,3,1966,full,,9940,i
PWG,3,8875,full,,9940,i
PWG,1,4592,full,,9940,i
PWG,1,5111,cont,,9940,i
PWG,14,2594,full,,9940,i
PWG,2,555,full,,9940,i
PWG,3,12344,full,,9940,i
PWG,4,886,full,,9940,i
PWG,1,6257,full,,9940,i
PWG,3,10435,full,,9940,i
PWG,3,13689,full,,9940,i
PWG,3,10713,full,,9940,i
PWG,1,4214,full,,9940,i
PWG,3,1966,full,,9940,i
PWG,3,1808,full,,9940,i
PWG,1,2473,full,,9940,i
PWG,3,1654,full,,9940,i
PWG,3,11944,full,,9940,i
PWG,1,6317,full,,9940,i
PWG,1,7855,cont,,9940,i
PWG,1,56,full,,9940,i
PWG,3,8189,full,,9940,i
PWG,1,3275,full,,9940,i
PWG,3,1655,full,,9940,i
PWG,3,1471,full,,9940,i
PWG,15,516,full,,9940,i
PWG,15,725,cont,,9940,i
PWG,3,4182,full,,9940,i
PWG,3,10814,full,,9940,i
PWG,3,792,full,,9940,i
PWG,1,5738,full,,9940,i
PWG,1,4889,full,,9940,i
PWG,3,1143,full,,9940,i
PWG,2,2114,full,,9940,i
PWG,2,1434,full,,9940,i
PWG,3,10244,full,,9940,i
PWG,12,868,full,,9940,i
PWG,12,869,cont,,9940,i
PWG,1,1797,full,,9940,i
PWG,14,562,full,,9940,i
PWG,3,8575,full,,9940,i
PWG,3,2329,full,,9940,i
PWG,3,235,cont,,9940,i
PWG,3,12694,cont,,9940,i
PWG,1,6987,full,,9940,i
PWG,2,2054,full,,9940,i
PWG,4,797,full,,9940,i
PWG,2,2186,full,,9940,i
PWG,13,1862,full,,9940,i
PWG,14,2614,full,,9940,i
PWG,1,6577,full,,9940,i
PWG,1,1258,full,,9940,i
PWG,14,468,full,,9940,i
PWG,3,2744,full,,9940,i
PWG,12,868,full,,9940,i
PWG,3,249,full,,9940,i
PWG,14,1477,full,,9940,i
PWG,5,7041,full,,9940,i
PWG,2,2031,full,,9940,i
PWG,3,10262,full,,9940,i
PWG,14,2615,full,,9940,i
PWG,1,6533,full,,9940,i
PWG,3,11847,full,,9940,i
PWG,3,11855,full,,9940,i
PWG,3,1921,full,,9940,i
PWG,3,867,full,,9940,i
PWG,3,1443,cont,,9940,i
PWG,4,688,full,,9940,i
PWG,3,2010,full,,9940,i
PWG,3,10272,cont,,9940,i
PWG,3,15263,cont,,9940,i
PWG,13,147,full,,9940,i
PWG,3,13757,full,,9940,i
PWG,1,6529,full,,9940,i
PWG,2,791,full,,9940,i
PWG,1,128,full,,9940,i
PWG,13,1873,full,,9940,i
PWG,13,13091,full,,9940,i
PWG,14,781,full,,9940,i
PWG,3,15673,full,,9940,i
PWG,1,3457,full,,9940,i
PWG,1,4090,cont,,9940,i
PWG,3,8592,full,,9940,i
PWG,3,8586,cont,,9940,i
PWG,3,2341,full,,9940,i
PWG,3,3003,full,,9940,i
PWG,3,652,full,,9940,i
PWG,3,10672,full,,9940,i
PWG,3,15669,full,,9940,i
PWG,1,3592,full,,9940,i
PWG,3,251,full,,9940,i
PWG,3,663,full,,9940,i
PWG,1,6937,full,,9940,i
PWG,2,2115,full,,9940,i
PWG,3,15674,full,,9940,i
PWG,2,1219,full,,9940,i
PWG,2,2647,full,,9940,i
PWG,2,2223,full,,9940,i
PWG,3,15702,full,,9940,i
PWG,1,7204,full,,9940,i
PWG,2,2186,full,,9940,i
PWG,3,255,full,,9940,i
PWG,14,2088,full,,9940,i
PWG,1,5934,full,,9940,i
PWG,3,12508,full,,9940,i
PWG,14,2167,full,,9940,i
PWG,14,1557,full,,9940,i
PWG,1,6203,full,,9940,i
PWG,1,8437,full,,9940,i
PWG,14,1558,full,,9940,i
PWG,1,2377,full,,9940,i
PWG,3,997,full,,9940,i
PWG,3,110,full,,9940,i
PWG,3,10048,full,,9940,i
PWG,16,1,full,,9940,i
PWG,3,13182,full,,9940,i
PWG,3,559,full,,9940,i
PWG,1,3729,full,,9940,i
PWG,2,613,full,,9940,i
PWG,1,8212,full,,9940,i
PWG,1,8414,full,,9940,i
PWG,3,13116,full,,9940,i
PWG,1,3690,full,,9940,i
PWG,3,13385,full,,9940,i
PWG,1,755,full,,9940,i
PWG,18,46,full,,9940,i
PWG,1,5581,full,,9940,i
PWG,3,13338,full,,9940,i
PWG,1,6392,full,,9940,i
PWG,3,12359,full,,9940,i
PWG,1,8270,full,,9940,i
PWG,3,1922,full,,9940,i
PWG,3,10672,full,,9940,i
PWG,14,241,full,,9940,i
PWG,14,283,full,,9940,i
PWG,3,12740,full,,9940,i
PWG,3,8557,full,,9940,i
PWG,1,6956,full,,9940,i
PWG,1,6940,cont,,9940,i
PWG,2,2013,full,,9940,i
PWG,3,10829,full,,9940,i
PWG,3,15764,cont,,9940,i
PWG,3,16193,full,,9940,i
PWG,3,10675,full,,9940,i
PWG,4,348,full,,9940,i
PWG,3,10651,full,,9940,i
PWG,14,2630,full,,9940,i
PWG,1,803,full,,9958,ikzumatI
PWG,1,3140,full,,9975,ikzvAku
PWG,13,88,full,,9975,ikzvAku
PWG,14,66,full,,9975,ikzvAku
PWG,3,8756,full,,9980,iNg
PWG,3,12775,cont,,9980,iNg
PWG,3,8756,full,,9981,iNga
PWG,3,12775,cont,,9981,iNga
PWG,3,14669,full,,9984,iNgita
PWG,3,16068,cont,,9984,iNgita
PWG,2,1824,full,,9985,iNguda
PWG,3,11571,full,,9985,iNguda
PWG,3,12361,cont,,9985,iNguda
PWG,3,10039,full,,9985,iNguda
PWG,3,238,full,,9989,icCaka
PWG,3,11414,cont,,9989,icCaka
PWG,13,1500,full,,9989,icCaka
PWG,3,121,full,,9996,ijya
PWG,3,11315,cont,,9996,ijya
PWG,3,14138,cont,,9996,ijya
PWG,3,6047,full,,10006,iq
PWG,2,1304,full,,10008,iqA
PWG,3,11022,full,,10008,iqA
PWG,3,14750,cont,,10008,iqA
PWG,1,3141,full,,10008,iqA
PWG,1,3143,cont,,10008,iqA
PWG,1,3760,cont,,10008,iqA
PWG,1,3075,full,,10020,itara
PWG,1,3988,cont,,10020,itara
PWG,3,1338,full,,10020,itara
PWG,3,10392,cont,,10020,itara
PWG,3,14302,cont,,10020,itara
PWG,1,4652,full,,10020,itara
PWG,2,2503,full,,10020,itara
PWG,1,4092,full,,10020,itara
PWG,3,1336,full,,10020,itara
PWG,3,14802,cont,,10020,itara
PWG,1,4150,full,,10020,itara
PWG,3,12631,full,,10020,itara
PWG,15,100,full,,10020,itara
PWG,15,959,full,,10021,itarajana
PWG,3,1204,full,,10021,itarajana
PWG,3,1154,full,,10021,itarajana
PWG,14,657,full,,10025,itaretara
PWG,3,10872,full,,10025,itaretara
PWG,3,11511,cont,,10025,itaretara
PWG,1,7403,full,,10025,itaretara
PWG,3,204,full,,10027,itas
PWG,1,1622,full,,10029,iti
PWG,1,1776,full,,10029,iti
PWG,3,121,full,,10029,iti
PWG,3,1488,full,,10029,iti
PWG,3,121,full,,10029,iti
PWG,1,1522,full,,10029,iti
PWG,1,3272,cont,,10029,iti
PWG,3,725,full,,10029,iti
PWG,15,290,full,,10029,iti
PWG,1,296,cont,,10029,iti
PWG,3,16980,full,,10029,iti
PWG,3,16407,full,,10033,itikartavya
PWG,1,7249,full,,10033,itikartavya
