ref_id,L_id,page,headword_iast,headword_slp1,raw_tag,edition_cited,verse_num,quoted_iast,quoted_slp1,boesp2_verse_iast,boesp2_verse_slp1,evidence_tier,verdict,edition_swap_candidate,cascade_tier
H611-000134,42383,4-0486,param,param,Spr. 406,I,406,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000135,42383,4-0486,param,param,Spr. 993,I,993,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000136,42384,4-0486,parama,parama,Spr. 1233,I,1233,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000137,42419,4-0490,paramārtha,paramArTa,Spr. 434,I,434,hataparamārthairindriyaiḥ,hataparamArTErindriyEH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000138,42419,4-0490,paramārtha,paramArTa,Spr. 546,I,546,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000139,42430,4-0490,parameśvara,parameSvara,Spr. 587,I,587,kathaṃ nāma na sevyante yatnataḥ parameśvarāḥ,kaTaM nAma na sevyante yatnataH parameSvarAH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000140,42430,4-0490,parameśvara,parameSvara,Spr. 898,I,898,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000141,42430,4-0490,parameśvara,parameSvara,Spr.1143,I,1143,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000142,42439,4-0491,paraṃpara,paraMpara,Spr. 1259,I,1259,arthi˚,arTi˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000143,42439,4-0491,paraṃpara,paraMpara,Spr. 1023,I,1023,kaṣṭ˚,kazw˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000144,42446,4-0492,paraloka,paraloka,Spr. 1323,I,1323,˚gata,˚gata,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000145,42454,4-0493,paravāda,paravAda,Spr. 1458,I,1458,vāda,vAda,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000146,42481,4-0495,parasāt,parasAt,Spr. 931,I,931,(duhitā) parasātkṛtā,(duhitA) parasAtkftA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000147,42511,4-0498,parākrama,parAkrama,Spr. 498,I,498,upāyena hi tatkuryādyanna śakyaṃ parākramaiḥ,upAyena hi tatkuryAdyanna SakyaM parAkramEH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000148,42511,4-0498,parākrama,parAkrama,Spr. 442,I,442,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000149,42511,4-0498,parākrama,parAkrama,Spr.128,I,128,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000150,42524,4-0499,parāṅmukha,parANmuKa,Spr. 43,I,43,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000151,42524,4-0499,parāṅmukha,parANmuKa,Spr. 971,I,971,kopa˚,kopa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000152,42524,4-0499,parāṅmukha,parANmuKa,Spr. 531,I,531,śayitayā,SayitayA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000153,42524,4-0499,parāṅmukha,parANmuKa,Spr. 1078,I,1078,asmāsu,asmAsu,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000154,42524,4-0499,parāṅmukha,parANmuKa,Spr. 902,I,902,prasāda˚,prasAda˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000155,42525,4-0499,parāṅmukhatā,parANmuKatA,Spr. 530,I,530,parāṅmukhatā,parANmuKatA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000156,42555,4-0502,parādhīna,parADIna,Spr. 621,I,621,vṛtti,vftti,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000157,42555,4-0502,parādhīna,parADIna,Spr. 1331,I,1331,jīvita,jIvita,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000158,42556,4-0502,parādhīnatā,parADInatA,Spr. 411,I,411,nīḍe kokilasya,nIqe kokilasya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000159,42572,4-0502,parābhava,parABava,Spr. 164,I,164,yasya necchetparābhavam,yasya necCetparABavam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000160,42572,4-0502,parābhava,parABava,Spr. 312,I,312,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000161,42572,4-0502,parābhava,parABava,Spr.168,I,168,yāti ˚vam,yAti ˚vam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000162,42572,4-0502,parābhava,parABava,Spr.1178,I,1178,abhyeti ˚vam,aByeti ˚vam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000163,42572,4-0502,parābhava,parABava,Spr. 821,I,821,saṃtoṣeṇa vinā ˚padaṃ prāpnoti mūḍho janaḥ,saMtozeRa vinA ˚padaM prApnoti mUQo janaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000164,42576,4-0503,parābhūti,parABUti,Spr. 146,I,146,na parābhūtiṃ janādāpnoti,na parABUtiM janAdApnoti,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000165,42582,4-0504,parāyaṇa,parAyaRa,Spr. 706,I,706,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000166,42593,4-0505,parārdha,parArDa,Spr. 382,I,382,dinasya pūrvārdhaparārdhabhinnā (chāyā),dinasya pUrvArDaparArDaBinnA (CAyA),,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000167,42663,4-0512,parikopa,parikopa,Spr. 812,I,812,pari,pari,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000168,42675,4-0513,parikleśa,parikleSa,Spr. 535,I,535,anekaparikleśe gṛhe,anekaparikleSe gfhe,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000169,42689,4-0514,parikhā,pariKA,Spr. 1179,I,1179,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000170,42709,4-0515,parigraha,parigraha,Spr. 1229,I,1229,prāṇa˚,prARa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000171,42709,4-0515,parigraha,parigraha,Spr. 728,I,728,nahi gaṇayati kṣudro jantuḥ parigrahaphalgutām,nahi gaRayati kzudro jantuH parigrahaPalgutAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000172,42709,4-0515,parigraha,parigraha,Spr. 1105,I,1105,manasi tattvavidāṃ tu vivecake kva viṣayāḥ kva sukhaṃ kva parigrahaḥ,manasi tattvavidAM tu vivecake kva vizayAH kva suKaM kva parigrahaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000173,42709,4-0515,parigraha,parigraha,Spr. 64,I,64,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000174,42719,4-0518,parigha,pariGa,Spr. 986,I,986,jñānamārge hyahaṃkāraḥ parigho duratikramaḥ,jYAnamArge hyahaMkAraH pariGo duratikramaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000175,42743,4-0520,paricarya,paricarya,Spr. 726,I,726,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000176,42752,4-0521,pariciti,pariciti,Spr. 698,I,698,mano 'smākaṃ dīrdhāmabhilaṣati yuṣmatparicitim,mano 'smAkaM dIrDAmaBilazati yuzmatparicitim,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000177,42756,4-0521,paricchada,paricCada,Spr. 408,I,408,paricchada,paricCada,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000178,42759,4-0522,pariccheda,paricCeda,Spr. 747,I,747,kiṃ pāṇḍityaṃ paricchedaḥ,kiM pARqityaM paricCedaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000179,42759,4-0522,pariccheda,paricCeda,Spr.1716,I,1716,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000180,42765,4-0522,parijana,parijana,Spr. 87,I,87,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000181,42765,4-0522,parijana,parijana,Spr. 1125,I,1125,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000182,42765,4-0522,parijana,parijana,Spr. 524,I,524,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000183,42765,4-0522,parijana,parijana,Spr.630,I,630,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000184,42765,4-0522,parijana,parijana,Spr. 731,I,731,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000185,42776,4-0523,parijñeya,parijYeya,Spr. 373,I,373,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000186,42782,4-0524,pariṇati,pariRati,Spr. 98,I,98,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000187,42782,4-0524,pariṇati,pariRati,Spr. 843,I,843,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000188,42782,4-0524,pariṇati,pariRati,Spr. 343,I,343,ahaḥ˚,ahaH˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000189,42790,4-0524,pariṇāma,pariRAma,Spr. 1370,I,1370,(mallikā) pariṇāmasya jagāma gocaram,(mallikA) pariRAmasya jagAma gocaram,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000190,42790,4-0524,pariṇāma,pariRAma,Spr. 361,I,361,āpātaramaṇīyānāṃ saṃyogānāṃ priyaiḥ saha | apathyānāmivānnānāṃ pariṇāmo 'tidāruṇaḥ ||,ApAtaramaRIyAnAM saMyogAnAM priyEH saha . apaTyAnAmivAnnAnAM pariRAmo 'tidAruRaH ..,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000191,42790,4-0524,pariṇāma,pariRAma,Spr. 66,I,66,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000192,42810,4-0526,paritas,paritas,Spr. 211,I,211,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000193,42811,4-0526,paritāpa,paritApa,Spr. 196,I,196,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000194,42811,4-0526,paritāpa,paritApa,Spr.243,I,243,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000195,42811,4-0526,paritāpa,paritApa,Spr. 348,I,348,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000196,42812,4-0526,paritāpin,paritApin,Spr. 263,I,263,bhavanti paritāpinyo vyaktaṃ karmavipattayaḥ,Bavanti paritApinyo vyaktaM karmavipattayaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000197,42817,4-0527,paritoṣa,paritoza,Spr. 1088,I,1088,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000198,42817,4-0527,paritoṣa,paritoza,Spr. 224,I,224,a˚,a˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000199,42825,4-0527,parityāga,parityAga,Spr. 873,I,873,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000200,42825,4-0527,parityāga,parityAga,Spr. 364,I,364,parityāgāśca niḥsaṅgā bhavanti hi mahātmanām,parityAgASca niHsaNgA Bavanti hi mahAtmanAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000201,42829,4-0528,parityājya,parityAjya,Spr. 12,I,12,na ca kṛtyaṃ parityājyam,na ca kftyaM parityAjyam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000202,42830,4-0528,paritrāṇa,paritrARa,Spr. 733,I,733,(mitram) āpadāṃ ca paritrāṇam,(mitram) ApadAM ca paritrARam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000203,42846,4-0529,paridevana,paridevana,Spr. 55,I,55,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000204,42899,4-0533,paripāka,paripAka,Spr. 1429,I,1429,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000205,42913,4-0534,paripālana,paripAlana,Spr. 582,I,582,labdha˚,labDa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000206,42925,4-0534,paripūraka,paripUraka,Spr. 1255,I,1255,sarvāśāparipūrake jaladhare,sarvASAparipUrake jalaDare,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000207,42941,4-0535,paripoṣaṇīya,paripozaRIya,Spr. 346,I,346,praṇaya,praRaya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000208,42962,4-0536,paribhava,pariBava,Spr. 770,I,770,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000209,42962,4-0536,paribhava,pariBava,Spr.1145,I,1145,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000210,42962,4-0536,paribhava,pariBava,Spr. 1233,I,1233,prāyo mūrkhaḥ paribhavavidhau nābhimānaṃ tanoti,prAyo mUrKaH pariBavaviDO nABimAnaM tanoti,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000211,42962,4-0536,paribhava,pariBava,Spr. 128,I,128,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000212,42962,4-0536,paribhava,pariBava,Spr. 43,I,43,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000213,42974,4-0538,paribhūti,pariBUti,Spr. 1249,I,1249,paribhūteḥ paraṃ padam — daurgatyakaluṣīkṛtaḥ,pariBUteH paraM padam — dOrgatyakaluzIkftaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000214,42996,4-0539,parimala,parimala,Spr. 434,I,434,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000215,42996,4-0539,parimala,parimala,Spr.592,I,592,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000216,42996,4-0539,parimala,parimala,Spr. 1452,I,1452,navaparimalagandha,navaparimalaganDa,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000217,42996,4-0539,parimala,parimala,Spr. 247,I,247,ā,A,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000218,42997,4-0539,parimāṇa,parimARa,Spr. 461,I,461,gagana˚,gagana˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000219,43091,4-0545,parivāda,parivAda,Spr. 174,I,174,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000220,43106,4-0547,parivāha,parivAha,Spr. 499,I,499,upārjitānāmarthānāṃ tyāga eva hi rakṣaṇam | taṭākodarasaṃsthānāṃ parivāha ivāmbhasām ||,upArjitAnAmarTAnAM tyAga eva hi rakzaRam . tawAkodarasaMsTAnAM parivAha ivAmBasAm ..,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000221,43166,4-0551,parivrāj,parivrAj,Spr. 1273,I,1273,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000222,43170,4-0551,pariśaṅkanīya,pariSaNkanIya,Spr. 1578,I,1578,nityaṃ narendrabhavane pariśaṅkanīyam,nityaM narendraBavane pariSaNkanIyam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000223,43184,4-0552,pariśoṣaṇa,pariSozaRa,Spr. 1269,I,1269,kaṇṭakau tīkṣṇau śarīrapariśoṣaṇau,kaRwakO tIkzRO SarIrapariSozaRO,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000224,43186,4-0552,pariśrama,pariSrama,Spr. 672,I,672,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000225,43196,4-0553,pariṣad,parizad,Spr. 1704,I,1704,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000226,43224,4-0555,pariṣvaṅga,parizvaNga,Spr. 71,I,71,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000227,43291,4-0559,parihartavya,parihartavya,Spr. 1180,I,1180,durjanaḥ,durjanaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000228,43303,4-0561,parihārya,parihArya,Spr. 961,I,961,tasmādaparihārye 'rthe na tvaṃ śocitumarhasi,tasmAdaparihArye 'rTe na tvaM Socitumarhasi,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000229,43304,4-0561,parihāsa,parihAsa,Spr. 132,I,132,anyamukhe durvādo yaḥ priyavadane sa eva parihāsaḥ,anyamuKe durvAdo yaH priyavadane sa eva parihAsaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000230,43313,4-0561,parīkṣaṇa,parIkzaRa,Spr. 332,I,332,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000231,43313,4-0561,parīkṣaṇa,parIkzaRa,Spr.1595,I,1595,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000232,43358,4-0564,paruṣa,paruza,Spr. 1425,I,1425,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000233,43358,4-0564,paruṣa,paruza,Spr. 465,I,465,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000234,43358,4-0564,paruṣa,paruza,Spr.1550,I,1550,bhavanaṃ devasya viśveśiturno dauvārikanirdayoktiparuṣam,BavanaM devasya viSveSiturno dOvArikanirdayoktiparuzam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000235,43358,4-0564,paruṣa,paruza,Spr. 1314,I,1314,mṛduparuṣaguṇau yojanīyau svakāle,mfduparuzaguRO yojanIyO svakAle,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000236,43363,4-0565,paruṣīkṛta,paruzIkfta,Spr. 902,I,902,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000237,43365,4-0565,paruṣokti,paruzokti,Spr. 103,I,103,ukti,ukti,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000238,43390,4-0567,parokṣa,parokza,Spr. 678,I,678,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000239,43390,4-0567,parokṣa,parokza,Spr. 111,I,111,parokṣārthasya darśakam (śāstram),parokzArTasya darSakam (SAstram),,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000240,43390,4-0567,parokṣa,parokza,Spr. 1216,I,1216,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000241,43501,4-0576,paryaṅka,paryaNka,Spr. 772,I,772,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000242,43524,4-0578,paryaśru,paryaSru,Spr. 1214,I,1214,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000243,43524,4-0578,paryaśru,paryaSru,Spr.1425,I,1425,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000244,43539,4-0579,paryāya,paryAya,Spr. 1424,I,1424,lokaparyāyavṛttāntaṃ prājño jānāti netaraḥ,lokaparyAyavfttAntaM prAjYo jAnAti netaraH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000245,43618,4-0585,parvan,parvan,Spr. 413,I,413,ikṣoḥ,ikzoH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000246,43618,4-0585,parvan,parvan,Spr. 29,I,29,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000247,43618,4-0585,parvan,parvan,Spr. 1352,I,1352,muṇḍitam,muRqitam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000248,43693,4-0591,palāśa,palASa,Spr. 638,I,638,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000249,43707,4-0593,palita,palita,Spr. 1392,I,1392,śiras,Siras,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000250,43707,4-0593,palita,palita,Spr. 1505,I,1505,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000251,43729,4-0594,pallava,pallava,Spr. 680,I,680,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000252,43729,4-0594,pallava,pallava,Spr. 472,I,472,oṣṭha˚,ozWa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000253,43729,4-0594,pallava,pallava,Spr.1265,I,1265,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-000254,43729,4-0594,pallava,pallava,Spr.620,I,620,adhara˚,aDara˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
